gene_name,transcript_length,GC_content,gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,n_counts,n_cells,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts
C14orf2,756.3333333333334,47.76999999999999,C14orf2,False,,5.721477607061131,39.47570272113066,1.113299283370087,1056046.2,2436,False,2436,4.6063986,1.7239085,20.36613272311213,14090.973,9.553361
INF2,2154.25,63.67000000000001,INF2,True,5659.0,0.2419091206276561,0.560165876630326,1.1987945909715125,69397.086,430,False,430,0.61961365,0.48218763,85.94311866623079,1895.3982,7.547712
SIVA1,1159.875,52.32,SIVA1,True,476.0,2.695979078130108,21.19727290472873,1.964957768523444,965098.1,1563,False,1563,2.6620138,1.2980132,48.90487087283426,8143.1,9.005049
AKT1,2043.5,64.08,AKT1,False,,1.6884602811376266,5.363015908412104,0.9997594628419055,317861.38,1710,False,1710,2.758949,1.3241394,44.09937888198758,8439.625,9.040812
CDCA4,2024.5,52.06,CDCA4,True,1243.0,0.6041189931350115,2.158138685639801,1.605220671960509,105492.414,710,False,710,1.0338221,0.70991683,76.7898005884276,3162.4617,8.0594225
GPR132,2384.1666666666665,55.62,GPR132,False,,0.2383131742399477,0.44972848135352694,0.9783158377135661,53559.44,471,False,471,0.6857275,0.5221972,84.60281137626676,2097.6404,7.649045
BRF1,2592.4761904761904,56.65999999999998,BRF1,False,,0.2186989212160837,0.40310347341610264,0.9624543794724643,51812.54,460,False,460,0.6681578,0.51171994,84.9624060150376,2043.8948,7.6231017
BTBD6,1765.0,64.36,BTBD6,True,4402.0,1.0281137626675385,3.371348010598612,1.2582022679284244,196694.5,1168,False,1168,1.812478,1.034066,61.817587446878065,5544.37,8.620719
PACS2,2193.4,57.399999999999984,PACS2,True,6636.0,0.18306636155606407,0.39616835759601254,1.147674252101742,54385.652,346,False,346,0.5208608,0.41927648,88.68911408957175,1593.3131,7.3741984
MTA1,1315.8,59.419999999999995,MTA1,False,,0.4527623406341942,0.816848972603553,0.8612508486413836,91971.125,845,False,845,1.218865,0.7969958,72.3765936580582,3728.5083,8.224031
CRIP1,1132.5,68.07,CRIP1,False,,0.9437724746649232,2.272834815448751,0.9512695919232075,190835.05,1310,False,1310,2.0028276,1.0995544,57.17554756456358,6126.65,8.720567
C14orf80,1312.2,66.0,C14orf80,True,1327.0,0.3383458646616541,1.0780941890370175,1.58938425995132,55005.902,491,False,491,0.70086867,0.5311391,83.94900294213795,2143.9573,7.670875
AB019441.29,627.0,53.43,AB019441.29,False,,0.12945406995750244,0.16047618976351513,0.6751068426860537,35308.598,341,False,341,0.4899941,0.39877218,88.85256619810396,1498.892,7.3131485
IGHV1OR15-1,353.0,56.62,IGHV1OR15-1,True,2641.0,0.564563582870219,1.7174619661161339,1.3884779794636937,120484.47,809,False,809,1.2361761,0.8047673,73.55344883949003,3781.463,8.238131
IGHV1OR15-3,351.0,55.05,IGHV1OR15-3,True,2907.0,0.15952925792742725,0.40292665864336724,1.3538102559495429,34920.19,286,False,286,0.42005703,0.35069704,90.65053939195815,1284.9545,7.1592565
RP11-603B24.1,378.0,40.36,RP11-603B24.1,True,6272.0,0.08957175547564564,0.1862188812948571,1.1660808887011092,22860.86,172,False,172,0.25397992,0.22632243,94.37724746649232,776.9246,6.6566296
TUBGCP5,1681.0,42.21999999999999,TUBGCP5,False,,0.28506047728015693,0.5733902105335877,1.0229017056162033,55584.176,524,False,524,0.7443674,0.55639195,82.87021902582543,2277.02,7.731062
NIPA2,1451.0,43.730000000000004,NIPA2,False,,0.3631905851585485,0.7454202942736545,1.0132243103885066,67358.4,667,False,667,0.93750775,0.66140246,78.19548872180451,2867.8362,7.961662
NIPA1,2872.875,46.41,NIPA1,False,,0.13076168682576006,0.22619206189329438,0.9412284207084862,32562.107,290,False,290,0.40363595,0.33906597,90.5197777051324,1234.7224,7.119411
HERC2P2,2723.285714285714,42.78000000000001,HERC2P2,False,,0.5380843412880026,1.1014758581556332,0.9440147653244607,133223.77,950,False,950,1.4295306,0.88769805,68.944099378882,4372.934,8.383418
SNHG14,1468.1612903225807,42.049999999999976,SNHG14,False,,0.35076822491010134,0.674501535209761,0.9543303207453981,89748.01,678,False,678,1.0077559,0.6970176,77.83589408303368,3082.7253,8.033894
UBE3A,3171.3333333333335,36.13,UBE3A,False,,0.9065053939195815,1.8100917405693695,0.7992343645919123,169546.9,1380,False,1380,2.0719113,1.1222999,54.88721804511278,6337.977,8.754473
ATP10A,2746.3333333333335,46.51,ATP10A,False,,0.3749591369728669,0.740000611475509,0.9697534276110689,89909.41,723,False,723,1.0704968,0.72778857,76.36482510624387,3274.6497,8.094272
HERC2,2485.6666666666665,43.74,HERC2,False,,0.6747303040209218,1.4275201610532406,0.924030524079996,155149.25,1130,False,1130,1.6917678,0.99019814,63.05982347172279,5175.1177,8.55181
RPL41P2,305.0,52.79,RPL41P2,False,,9.03040209218699,46.78946128365816,0.618551515502057,1904509.5,2711,False,2711,5.6329474,1.8920493,11.376266753841124,17231.186,9.754534
HERC2P9,1862.6363636363637,42.75,HERC2P9,False,,0.42922523700555737,0.6871900797291307,0.7712722852847601,105412.33,874,False,874,1.2876015,0.82750386,71.42857142857143,3938.773,8.278878
RP11-578F21.12,634.0,41.12,RP11-578F21.12,False,,0.06963059823471723,0.08246196290909284,0.6792401033998049,14038.538,190,False,190,0.25767085,0.22926147,93.7888198757764,788.2151,6.671039
APBA2,2132.5833333333335,48.600000000000016,APBA2,True,5291.0,0.33246158875449494,0.8073533565195157,1.214062437445378,89563.52,570,False,570,0.87946796,0.6309887,81.36645962732919,2690.2925,7.8977766
NDNL2,1681.0,50.62,NDNL2,False,,0.39686171951618177,0.7659286698846917,0.9407033169123028,81110.516,737,False,737,1.0693128,0.7272166,75.90715920235371,3271.0278,8.093165
HMGN2P5,273.0,51.65,HMGN2P5,True,6552.0,1.1055900621118013,3.4077483354931237,1.1525903130730333,157845.17,1231,False,1231,1.8760147,1.0564055,59.75809087937234,5738.729,8.655168
CTD-3092A11.2,2351.0,40.11,CTD-3092A11.2,False,,0.08662961752206604,0.11577604687921936,0.7518086544407343,21096.547,222,False,222,0.31633875,0.2748542,92.74272638117031,967.68024,6.8759346
ARHGAP11B,1457.111111111111,40.92000000000001,ARHGAP11B,True,1373.0,0.4063419418110494,1.3204437430767928,1.5785391134868356,65790.94,588,False,588,0.85019845,0.6152929,80.77803203661327,2600.757,7.863942
HERC2P10,2393.0,43.46,HERC2P10,False,,0.07682249101013403,0.13176805579222325,0.9751929937760044,16951.98,179,False,179,0.25076377,0.22375439,94.14841451454724,767.0864,6.6439023
FAN1,2417.75,42.550000000000004,FAN1,False,,0.1961425302386401,0.3526208246752165,0.9472555742581212,64459.004,411,False,411,0.5908064,0.4642411,86.56423667865316,1807.2769,7.5001297
MTMR10,2644.5,39.99,MTMR10,False,,0.21477607061131088,0.38518382001581697,0.9378280918087575,46025.75,455,False,455,0.6435451,0.49685556,85.1258581235698,1968.6045,7.585588
KLF13,1457.142857142857,49.37,KLF13,False,,1.5622752533507682,3.6013363519413364,0.7509021223329898,348397.72,1858,False,1858,2.9680579,1.3782768,39.26119646943446,9079.289,9.113861
RNU6-18P,107.0,44.86,RNU6-18P,False,,0.061131088591042826,0.06329904723135198,0.6008961480534416,14279.737,178,False,178,0.24641517,0.22027157,94.18110493625367,753.784,6.6264315
RP11-632K20.7,913.2,39.96,RP11-632K20.7,False,,0.09676364825106244,0.15217722698420122,0.8764012792787553,24222.24,230,False,230,0.32888487,0.28434014,92.4812030075188,1006.0588,6.914789
ARHGAP11A,2351.125,37.88999999999999,ARHGAP11A,True,2486.0,0.2919254658385093,0.8071649964049042,1.4025563726497863,49863.95,493,False,493,0.67620665,0.5165333,83.88362209872507,2068.516,7.6350703
AVEN,780.6666666666666,39.85,AVEN,False,,0.07322654462242563,0.13001872269606804,1.0138088427946788,21743.932,163,False,163,0.21838945,0.19752987,94.67146126185028,668.05334,6.5058637
EMC7,712.25,39.72,EMC7,True,1480.0,4.218698921216084,33.66667443482881,1.5509374656683896,788168.94,1865,False,1865,3.4373004,1.4900461,39.03236351748938,10514.702,9.260625
KATNBL1,953.1176470588235,40.54,KATNBL1,False,,0.40241909120627656,0.7402295940893022,0.8947986099385451,73359.11,759,False,759,1.0770749,0.7309606,75.18796992481202,3294.7722,8.100396
EMC4,859.0769230769231,43.88999999999999,EMC4,False,,1.9470415168355673,7.137809262827788,1.08025959158921,384545.9,1779,False,1779,2.8969996,1.360207,41.84373978424322,8861.922,9.089632
SLC12A6,2855.6190476190477,39.480000000000004,SLC12A6,False,,0.3200392285060477,0.5466584680485841,0.8578722938631616,74988.76,664,False,664,0.97088253,0.6784814,78.29355998692384,2969.9297,7.99663
NOP10,493.5,49.66,NOP10,True,6308.0,5.045112781954887,33.65918065274355,1.164162755136442,821775.56,2293,False,2293,4.261949,1.6605015,25.040863027133053,13037.302,9.475647
LPCAT4,929.125,52.76,LPCAT4,False,,0.37593984962406013,0.7860265444513868,1.026996725234125,95601.71,694,False,694,1.0138884,0.70006734,77.31284733573062,3101.4846,8.039959
GOLGA8A,3612.4285714285716,44.11000000000001,GOLGA8A,False,,1.6034651847008827,4.1693928283329775,0.8374420123300396,454329.72,1828,False,1828,3.0146542,1.3899512,40.24190912062766,9221.827,9.1294365
GOLGA8B,2689.9166666666665,47.09000000000001,GOLGA8B,False,,1.5524681268388363,4.002723631668489,0.8421625209400126,1465436.0,1775,False,1775,2.9565158,1.3753638,41.97450147106898,9043.981,9.109965
AQR,2849.3333333333335,37.51,AQR,False,,0.5864661654135338,1.0202353496560175,0.7871980609398626,112641.13,1077,False,1077,1.5540969,0.9376987,64.7924158221641,4753.9824,8.4669485
RP11-83J16.1,315.0,45.71,RP11-83J16.1,False,,0.4030728996404054,0.5284536019435554,0.6376156418143064,80224.93,908,False,908,1.2780844,0.82333493,70.31709709055247,3909.6602,8.2714615
ZNF770,3001.0,37.91,ZNF770,False,,0.5135665250081726,1.0785438159621132,0.9778527040238918,91691.08,865,False,865,1.2506659,0.8112261,71.72278522392939,3825.7869,8.249781
RP11-323I15.2,731.0,55.19,RP11-323I15.2,False,,0.38051650866296177,0.6668014335893795,0.8592548963285092,63360.523,775,False,775,1.072778,0.7288897,74.664923177509,3281.6277,8.096399
ANP32AP1,905.5,36.98,ANP32AP1,False,,0.11114743380189604,0.15310983404426298,0.7594512091440679,17077.623,274,False,274,0.3585157,0.3063927,91.04282445243544,1096.6996,7.000972
DPH6,1226.2222222222222,36.449999999999996,DPH6,False,,0.2451781627983001,0.5088673570638591,1.0731233973589798,40700.723,453,False,453,0.62950444,0.48827595,85.19123896698268,1925.654,7.56354
C15orf41,1675.0666666666666,37.43999999999999,C15orf41,False,,0.12455050670153645,0.18493991397865073,0.8112930683545768,21812.23,291,False,291,0.39015862,0.32941785,90.48708728342596,1193.4952,7.085479
FAM98B,2101.0,36.34,FAM98B,False,,0.41320693036940176,0.7461433747590247,0.8750067268640277,75509.266,784,False,784,1.1087521,0.7460964,74.37070938215102,3391.6729,8.129374
RASGRP1,1872.8461538461538,41.82,RASGRP1,False,,1.7665903890160184,3.847398802405937,0.6715825256043233,409511.47,2028,False,2028,3.297728,1.4580865,33.703824779339655,10087.75,9.219176
EIF2AK4,2692.4545454545455,40.17000000000001,EIF2AK4,False,,0.2445243543641713,0.4032360310449997,0.8528560141257651,56023.098,516,False,516,0.73685014,0.5520732,83.13174239947696,2254.0247,7.7209163
SRP14,709.125,43.51,SRP14,False,,10.81203007518797,109.54837059948743,1.0659356794097326,2068636.6,2667,False,2667,5.5801363,1.8840555,12.814645308924488,17069.637,9.745115
SRP14-AS1,1223.0,49.25,SRP14-AS1,True,4793.0,0.2765609676364825,0.6664582803726425,1.2294799045080738,50582.12,473,False,473,0.67609584,0.5164672,84.53743053285388,2068.1772,7.6349063
BUB1B,1142.4545454545455,38.74,BUB1B,True,608.0,0.40699575024517815,1.5599379630296843,1.8614132366024543,45060.676,458,False,458,0.6541575,0.50329185,85.02778685845047,2001.0679,7.601936
PLCB2,1751.4,56.840000000000025,PLCB2,False,,0.5544295521412226,1.0993091823310852,0.9085684297621318,137282.08,997,False,997,1.4975005,0.9152905,67.40764955867931,4580.854,8.429859
KNSTRN,1006.75,44.95000000000001,KNSTRN,True,417.0,0.35371036286368096,1.4582359016944098,2.043476476602449,48963.02,442,False,442,0.61636376,0.48017904,85.55083360575352,1885.4568,7.5424557
IVD,1374.5714285714287,51.01,IVD,False,,1.219025825433148,3.3856287432831773,1.0014623549538175,254661.8,1444,False,1444,2.2749615,1.1863061,52.79503105590062,6959.107,8.84795
BAHD1,3561.5,53.77,BAHD1,False,,0.2396207911082053,0.3817390320855715,0.8254738725679973,49703.074,517,False,517,0.73161715,0.54905576,83.09905197777051,2238.0168,7.7137923
CHST14,2081.0,62.03,CHST14,False,,0.07093821510297482,0.11824931567124085,0.9544786119233813,11766.549,154,False,154,0.2089994,0.18979307,94.96567505720824,639.32916,6.4619823
C15orf57,1288.357142857143,45.99,C15orf57,False,,0.6560967636482511,1.3368913653884684,0.8965702809266745,131560.66,1077,False,1077,1.5944237,0.9533644,64.7924158221641,4877.342,8.49256
RPUSD2,1716.5,49.64,RPUSD2,False,,0.15560640732265446,0.3197944244978472,1.1034776189615536,30072.076,298,False,298,0.41210717,0.34508303,90.25825433148088,1260.6359,7.1401644
CASC5,2947.1666666666665,41.230000000000004,CASC5,True,1606.0,0.37986270022883295,1.1787441276435966,1.5219427910356353,46038.133,519,False,519,0.72028285,0.54248875,83.03367113435763,2203.3452,7.698186
RAD51-AS1,762.6666666666666,45.04,RAD51-AS1,False,,0.2334096109839817,0.4497532824582872,1.0007568246981524,80961.234,465,False,465,0.6892572,0.5242889,84.79895390650539,2108.4377,7.6541767
RAD51,1148.1818181818182,43.5,RAD51,True,356.0,0.8241255312193527,4.231320973118389,2.1178756224679596,102182.375,710,False,710,1.0697137,0.7274103,76.7898005884276,3272.2542,8.09354
RMDN3,1401.2727272727273,49.18,RMDN3,False,,0.4677999346191566,1.034525275853488,1.0490813225133142,81756.34,782,False,782,1.1266898,0.75456667,74.43609022556392,3446.5442,8.145417
GCHFR,644.1666666666666,57.5,GCHFR,True,2462.0,0.3063092513893429,0.8541491927561109,1.4073271043005182,52960.496,477,False,477,0.68303126,0.5205965,84.40666884602811,2089.3926,7.6451073
DNAJC17,779.8181818181819,49.790000000000006,DNAJC17,False,,0.40274599542334094,0.7586059299013928,0.9161605068751656,73387.19,759,False,759,1.0743476,0.7296467,75.18796992481202,3286.4292,8.097861
ZFYVE19,1228.75,53.46000000000001,ZFYVE19,False,,0.29682902909447534,0.6208238200072637,1.0590877668736585,61521.91,536,False,536,0.77759403,0.57526076,82.47793396534814,2378.6602,7.774713
VPS18,1939.3333333333333,53.64000000000001,VPS18,False,,0.2177182085648905,0.44702409192144565,1.0725146252816118,46894.047,408,False,408,0.5915647,0.46471763,86.66230794377248,1809.5964,7.5014114
INO80,2200.1,42.26,INO80,False,,0.38934292252370056,0.6878000586246881,0.8634052679138733,79440.36,770,False,770,1.10211,0.7429416,74.82837528604118,3371.3545,8.123366
CHP1,1006.2222222222222,44.03,CHP1,False,,0.6515201046093495,1.1021976558252293,0.7457348917196189,148786.52,1166,False,1166,1.7007015,0.99351156,61.88296829029094,5202.446,8.557076
OIP5-AS1,1625.3,41.459999999999994,OIP5-AS1,False,,1.0264792415822164,2.8760154288528073,1.0756451121435617,177125.64,1339,False,1339,2.0383177,1.1113039,56.22752533507682,6235.214,8.738129
OIP5,860.5,45.46,OIP5,True,887.0,0.44360902255639095,1.5726038444705617,1.698468054128842,47311.316,529,False,529,0.74106765,0.5544985,82.70676691729324,2266.926,7.726621
NUSAP1,1399.9285714285713,44.51999999999999,NUSAP1,True,89.0,2.0467473030402092,28.35392908295127,3.9852419768889784,239953.72,899,False,899,1.5016693,0.9169582,70.61131088591043,4593.6064,8.432638
NDUFAF1,1165.0,46.09,NDUFAF1,True,1733.0,0.7904543968617195,2.8399873343323496,1.5007817683774658,132201.02,911,False,911,1.3755307,0.86522084,70.21902582543315,4207.7485,8.34492
RTF1,1103.5714285714287,45.64999999999999,RTF1,False,,1.6874795684864334,5.122704534817842,0.9557656019227904,417534.38,1769,False,1769,2.870027,1.3532615,42.17064400130762,8779.413,9.080278
RPAP1,1750.25,50.42000000000001,RPAP1,False,,0.26773455377574373,0.5028533029619559,0.9617686484609685,52860.49,534,False,534,0.74448466,0.5564592,82.54331480876104,2277.3787,7.7312193
TCEB1P2,332.0,40.1,TCEB1P2,False,,0.15822164105916967,0.20909768663419356,0.7087669855943468,27229.906,382,False,382,0.510246,0.41227254,87.51225890813991,1560.8424,7.3536215
MGA,6189.166666666667,40.40999999999999,MGA,False,,0.3932657731284734,0.6762267086090422,0.8392140972063612,86420.67,774,False,774,1.1306182,0.7564122,74.69761359921543,3458.561,8.148897
MAPKBP1,3031.5555555555557,49.09000000000002,MAPKBP1,False,,0.2402745995423341,0.4579457715292274,0.9873227327038352,69177.36,501,False,501,0.72404903,0.5446756,83.62209872507356,2214.866,7.7033987
RP11-23P13.6,1197.0,56.32,RP11-23P13.6,True,1408.0,0.2236024844720497,0.6733341728649879,1.5695884444770252,68109.71,338,False,338,0.53953516,0.43148053,88.95063746322327,1650.4381,7.409402
EHD4,2817.5,47.01,EHD4,False,,0.10232101994115723,0.1755963115625954,0.9521481258646509,17905.992,221,False,221,0.29769728,0.26059136,92.77541680287675,910.65594,6.815263
VPS39,1356.3846153846155,42.61000000000001,VPS39,False,,1.941157240928408,6.938328418367298,1.0547712208058952,471545.16,1798,False,1798,2.993888,1.3847651,41.222621771820855,9158.303,9.122525
TMEM87A,1168.7692307692307,38.949999999999996,TMEM87A,False,,1.116050997057862,2.4590588280066923,0.8211119758687664,253125.78,1526,False,1526,2.3697557,1.2148403,50.11441647597255,7249.0825,8.888768
GANC,1233.7692307692307,40.5,GANC,False,,0.14514547237659367,0.2124118411591863,0.7896150969803678,26003.041,343,False,343,0.46445104,0.38148046,88.78718535469108,1420.7557,7.259648
ZNF106,2915.3333333333335,41.35000000000001,ZNF106,False,,1.0029421379535797,2.278277802733326,0.8790887676269153,212812.77,1439,False,1439,2.196556,1.162074,52.95848316443282,6719.265,8.812882
SNAP23,835.6190476190476,42.26,SNAP23,False,,0.8005884275907159,1.4546628321878219,0.7561024242915276,172818.45,1320,False,1320,1.959104,1.0848866,56.848643347499184,5992.899,8.698498
LRRC57,1665.1666666666667,43.34,LRRC57,False,,0.27100359594638773,0.5900385935122441,1.1133483407236882,76237.85,496,False,496,0.7066522,0.5345337,83.78555083360575,2161.6492,7.679089
HAUS2,1290.0,42.11000000000001,HAUS2,False,,0.463223275580255,1.0276692670054863,1.0544791022366344,70203.086,774,False,774,1.0910479,0.7376653,74.69761359921543,3337.5156,8.113281
STARD9,4742.428571428572,43.49,STARD9,False,,0.09839816933638444,0.18815636070299138,1.0641827308643346,22074.064,203,False,203,0.2916815,0.25594485,93.36384439359267,892.2537,6.794871
CDAN1,1993.6,54.46,CDAN1,True,7143.0,0.14383785550833605,0.3010828461662317,1.130160897785681,33611.88,285,False,285,0.40551874,0.34040645,90.6832298136646,1240.4818,7.124061
TTBK2,2414.1428571428573,39.87,TTBK2,False,,0.2857142857142857,0.5769410445669488,1.0266312881486839,70249.914,540,False,540,0.79870516,0.58706707,82.3471722785224,2443.239,7.801489
UBR1,2174.0833333333335,39.81,UBR1,False,,0.7741091860084995,1.3508533183557523,0.7334309935005855,162239.06,1323,False,1323,1.9730514,1.0895889,56.75057208237986,6035.5645,8.70559
EPB42,1641.5555555555557,42.89999999999999,EPB42,False,,0.22719843085975808,0.4856432604815124,1.1126916083675507,69377.68,426,False,426,0.6239154,0.48484012,86.07388035305655,1908.5571,7.5546265
RPS3AP47,730.5,42.01,RPS3AP47,False,,0.9735207584177836,1.4410906414100233,0.578685769206735,207950.38,1667,False,1667,2.5089943,1.2553295,45.505067015364496,7675.0137,8.945856
TMEM62,896.4,40.55,TMEM62,True,2362.0,0.13762667538411247,0.36071261270872645,1.4199013769066526,36853.23,264,False,264,0.38478446,0.3255445,91.36972866949984,1177.0557,7.0716205
CCNDBP1,1426.6875,41.38999999999999,CCNDBP1,False,,1.9676364825106243,4.856048401493922,0.7235948056421211,415596.0,2028,False,2028,3.3255308,1.4645349,33.703824779339655,10172.799,9.227571
LCMT2,1971.0,52.23,LCMT2,False,,0.09022556390977443,0.15863235590611624,0.985513143578629,14008.004,199,False,199,0.26143306,0.23224843,93.49460608041844,799.72375,6.685516
ADAL,1924.2857142857142,39.9,ADAL,False,,0.2160836874795685,0.37938805839634165,0.917680101547022,39957.832,440,False,440,0.6104124,0.47649032,85.61621444916639,1867.2516,7.532758
ZSCAN29,2458.875,44.13,ZSCAN29,True,1563.0,0.43249427917620137,1.3776357320634018,1.5326376681179463,87089.414,633,False,633,0.94716525,0.6663746,79.30696305982347,2897.3784,7.9719067
TUBGCP4,1535.3846153846155,42.60000000000001,TUBGCP4,False,,0.39097744360902253,0.8562429618847576,1.0697244353455064,84364.0,688,False,688,0.9778162,0.6819933,77.50898986596927,2991.14,8.003744
TP53BP1,2614.470588235294,41.71,TP53BP1,False,,0.2847335730630925,0.5019611045984438,0.8966129278196479,74945.01,583,False,583,0.83254844,0.6057076,80.94148414514547,2546.7656,7.842972
PPIP5K1,2507.304347826087,44.61000000000001,PPIP5K1,False,,0.11474338018960445,0.1728989776172162,0.8286965136509601,26752.494,272,False,272,0.36732972,0.3128597,91.10820529584832,1123.6616,7.0252376
CATSPER2,1567.7142857142858,43.72000000000001,CATSPER2,True,6798.0,0.09741745668519124,0.19979385150680581,1.1422897376334629,22088.207,198,False,198,0.27941343,0.24640171,93.52729650212488,854.7257,6.75195
PDIA3,1481.0,43.019999999999996,PDIA3,False,,1.9365805818895063,6.770993012716299,1.032924071040132,349906.75,1860,False,1860,3.0240264,1.392283,39.19581562602158,9250.497,9.132541
SERF2,1030.3333333333333,49.149999999999984,SERF2,False,,15.471395881006865,158.01316126212814,0.8248838773734567,2890364.0,2738,False,2738,6.0985494,1.9598905,10.493625367767246,18655.463,9.833948
MIR1282,101.0,54.46,MIR1282,False,,0.05524681268388362,0.057443848481498916,0.6091267121229232,10723.955,162,False,162,0.21756363,0.19685183,94.70415168355672,665.52716,6.502081
MFAP1,1497.0,43.98,MFAP1,False,,0.5276234063419418,1.1374806481897077,0.9982763592153423,81728.12,863,False,863,1.227584,0.80091757,71.78816606734226,3755.1794,8.231157
WDR76,2137.25,41.87,WDR76,True,1797.0,0.7162471395881007,2.482571130530581,1.4893940395680973,86668.13,818,False,818,1.1943325,0.7858779,73.25923504413208,3653.463,8.203705
FRMD5,2267.4,41.230000000000004,FRMD5,False,,0.13501144164759726,0.22865934421175377,0.9189762897565882,17217.914,285,False,285,0.36836967,0.31362,90.6832298136646,1126.8428,7.028062
PIN4P1,396.0,45.71,PIN4P1,False,,0.5027786858450474,0.987157089983751,0.9181276917190928,76091.34,887,False,887,1.2467376,0.80947924,71.0035959463877,3813.7703,8.246635
CASC4,1556.1666666666667,40.59000000000001,CASC4,False,,0.5230467473030402,0.8944163519670121,0.7932492828976196,112017.125,973,False,973,1.4197651,0.88367045,68.19221967963387,4343.0615,8.376565
CTDSPL2,2142.8333333333335,40.06,CTDSPL2,False,,0.7868584504740112,1.7361123968963328,0.9228822912264121,139903.34,1196,False,1196,1.7714703,1.019378,60.902255639097746,5418.9277,8.597837
EIF3J-AS1,1133.0,44.04,EIF3J-AS1,True,2891.0,0.28179143510951293,0.7505218387624574,1.3560980731129577,58519.727,452,False,452,0.66702664,0.5110416,85.22392938868911,2040.4344,7.621408
EIF3J,1060.857142857143,42.089999999999996,EIF3J,True,5668.0,1.317750898986597,4.5144362740957655,1.1981691488745214,241427.2,1495,False,1495,2.3343492,1.2042775,51.127819548872175,7140.774,8.873716
SPG11,1823.72,41.27999999999998,SPG11,False,,0.8443935926773455,1.7972306573297656,0.8714067413470854,224147.7,1302,False,1302,2.0058682,1.1005664,57.43707093821511,6135.9507,8.722083
PATL2,1265.888888888889,42.89999999999999,PATL2,False,,0.7178816606734227,1.8507298473385059,1.1070975121044062,200783.88,1056,False,1056,1.6457381,0.9729501,65.47891467799934,5034.313,8.524231
B2M,802.1666666666666,42.63,B2M,False,,236.42170644001308,18022.12295575289,0.4668552844815889,54347790.0,3015,False,3015,9.531991,2.3544173,1.4383785550833639,29158.36,10.280531
TRIM69,1676.5833333333333,39.92000000000001,TRIM69,False,,0.9359267734553776,2.3242124419873322,0.9836407617594305,177665.0,1280,False,1280,1.9566357,1.0840521,58.15626021575678,5985.3486,8.697237
SORD,1594.2857142857142,45.28000000000001,SORD,True,7308.0,0.18927754168028768,0.4020301842273109,1.1228845783480252,26658.951,374,False,374,0.49225634,0.4002893,87.77378228179144,1505.8121,7.3177514
DUOX1,2236.8333333333335,52.899999999999984,DUOX1,True,3460.0,0.2487741091860085,0.6316817864321301,1.3109821199960068,57657.305,394,False,394,0.5986914,0.4691854,87.11997384766264,1831.3971,7.51338
HMGN2P46,959.625,43.47,HMGN2P46,True,3779.0,0.7865315462569468,2.4184450947370117,1.2862890980556538,118370.33,1027,False,1027,1.5082809,0.9195976,66.42693690748611,4613.831,8.437031
BLOC1S6,1098.15,39.679999999999986,BLOC1S6,False,,0.6224256292906178,1.1461417926195816,0.8213354277648643,130476.445,1091,False,1091,1.5938776,0.9531539,64.33474991827394,4875.6714,8.492218
SQRDL,918.75,44.92000000000001,SQRDL,False,,0.8957175547564563,2.2150862982234414,0.993679766137077,201077.0,1273,False,1273,1.9269726,1.0739686,58.38509316770186,5894.6094,8.681963
CTD-2270N23.1,792.0,53.66,CTD-2270N23.1,False,,0.06015037593984962,0.06374503951179435,0.6159018226561903,16265.658,174,False,174,0.24601318,0.21994899,94.31186662307944,752.5543,6.624801
DUT,959.9090909090909,39.959999999999994,DUT,True,226.0,3.365152010460935,37.05792191115622,2.437781138268833,445354.9,1440,False,1440,2.5413504,1.2645081,52.92579274272637,7773.9907,8.958668
CEP152,2069.2,36.60000000000001,CEP152,True,3631.0,0.4579928081072246,1.247662549326938,1.2976752821487891,65100.547,659,False,659,0.93436736,0.6597803,78.45701209545604,2858.2297,7.9583077
EID1,1204.0,41.64,EID1,False,,0.8950637463223275,2.2201816424360388,0.9969278629531741,164592.88,1300,False,1300,1.952723,1.0827278,57.50245178162798,5973.38,8.695235
SECISBP2L,1916.090909090909,36.790000000000006,SECISBP2L,False,,0.5014710689767898,0.8046904447971268,0.7507644217565334,133440.58,972,False,972,1.4389935,0.8915854,68.22491010134031,4401.881,8.390015
COPS2,1350.5,35.44,COPS2,False,,0.6793069630598235,1.3637672108442542,0.8752301702237912,166673.11,1134,False,1134,1.6477666,0.9737165,62.92906178489702,5040.518,8.525462
GALK2,1144.1739130434783,38.36000000000001,GALK2,False,,0.5884275907159202,1.3063539361384267,1.0038239326811,118464.36,960,False,960,1.4039155,0.87709886,68.61719516181759,4294.5776,8.365341
FAM227B,1008.8571428571429,36.13999999999999,FAM227B,False,,0.12520431513566524,0.19524092455952924,0.8516398170936125,25179.633,282,False,282,0.39535928,0.33315194,90.78130107878391,1209.404,7.0987096
DTWD1,1078.4615384615386,35.17000000000001,DTWD1,False,,0.3050016345210853,0.6607042102654729,1.0937688394482266,54080.387,565,False,565,0.79512805,0.58507633,81.52991173586139,2432.2966,7.7970023
SLC27A2,1738.25,42.25,SLC27A2,False,,0.19548872180451127,0.4097768948204393,1.1048084247676926,25946.037,365,False,365,0.4834852,0.3943942,88.06799607714939,1478.9812,7.2997847
