gene_name,transcript_length,GC_content,gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,on_ratio,F_pval,K_pval,chi2_pval,pathway
SNAPC1,2656.0,39.61,SNAPC1,False,,7.460629921259843,1353.5616849771247,0.6161827037926049,False,17,0.27466342,0.24268216,93.30708661417323,69.76451,4.2593575,0.06451612903225806,0.0005455383151006336,0.0008308611456681825,0.0071298562871883785,
PPP2R5E,2509.1428571428573,40.18,PPP2R5E,False,,14.783464566929133,3477.7197254987395,0.7050181291094998,False,27,0.38849673,0.32822168,89.37007874015748,98.67817,4.601947,0.08870967741935484,0.9985555051220043,0.9212978955758226,0.969578549233638,
WDR89,1885.3333333333333,41.2,WDR89,False,,9.535433070866143,2340.4947869658586,0.7969688637683149,False,15,0.2699191,0.2389532,94.09448818897637,68.55945,4.242182,0.056451612903225805,0.5678477436007638,0.6413995316170339,0.8184098187239509,
SYNE2,5126.6,40.76,SYNE2,True,4533.0,190.36220472440945,89977.76552239271,1.1385488134156987,False,138,2.278406,1.1873573,45.669291338582674,578.7151,6.362537,0.4879032258064516,0.857197977201931,0.8497937112114359,0.9999506698173255,
MTHFD1,1069.625,43.669999999999995,MTHFD1,True,2074.0,21.456692913385826,10496.075192182005,1.3858858348906808,False,19,0.41657934,0.34824505,92.51968503937007,105.81115,4.6710625,0.06854838709677419,0.3560618714308623,0.3283306923637014,0.3527829890317184,
ZBTB25,3617.75,42.25,ZBTB25,True,2322.0,35.75590551181102,17923.189194236093,1.3530575712076323,False,58,0.7367355,0.5520072,77.16535433070865,187.13083,5.237138,0.1693548387096774,0.1659945101123217,0.08298058986937763,0.3173119304778781,
ZBTB1,1850.142857142857,39.550000000000004,ZBTB1,False,,51.145669291338585,18683.405574056207,0.966053428292149,False,67,1.129039,0.7556707,73.62204724409449,286.7759,5.662182,0.21370967741935484,0.6054089545677779,0.6377667476363953,0.9443691454789224,
CHURC1,1785.6666666666667,41.09,CHURC1,False,,52.523622047244096,14875.87888643366,0.7478927133857057,False,89,1.4281518,0.88713044,64.96062992125984,362.75058,5.8964686,0.2903225806451613,0.5826338290029461,0.3712295145617448,0.9901783655625379,
MAX,1030.2777777777778,44.69000000000002,MAX,True,6322.0,51.52755905511811,20341.570383741557,1.0435735172427965,False,62,1.2257024,0.80007255,75.59055118110236,311.3284,5.7440553,0.21370967741935484,0.7142552820585055,0.6651863571824799,0.9679046042517998,
FUT8,1585.1764705882354,37.40999999999998,FUT8,True,6358.0,11.251968503937007,3727.865114686751,1.042646043873417,False,27,0.38614315,0.32652518,89.37007874015748,98.08036,4.595931,0.0846774193548387,0.4832443509497999,0.3489473742053422,0.7976634102356602,
ATP6V1D,860.9285714285714,38.540000000000006,ATP6V1D,True,4680.0,24.84251968503937,10065.96719678815,1.1275463957740706,False,26,0.5866044,0.46159613,89.76377952755905,148.99753,5.0106187,0.10080645161290322,0.03391760032994119,0.15201948241458083,0.37790036138582295,
EIF2S1,1619.6666666666667,37.699999999999996,EIF2S1,False,,68.28740157480316,21596.79059164047,0.8209891906500357,False,71,1.3678786,0.86199445,72.04724409448819,347.44116,5.8534694,0.25,0.7371511595115614,0.7070967005458813,0.9754270224679364,
PIGH,770.0,43.92000000000001,PIGH,True,6824.0,16.700787401574804,5830.218418349879,1.0255570632209114,False,19,0.39088815,0.3299425,92.51968503937007,99.28559,4.608022,0.06451612903225806,0.32601100801198857,0.6153651668672652,0.4613041344597778,
VTI1B,1481.1666666666667,42.97,VTI1B,False,,13.78740157480315,2104.563318913199,0.46320752656064496,False,32,0.5398601,0.4316916,87.4015748031496,137.12447,4.9281554,0.10887096774193548,0.7719519963044066,0.8095599797624158,0.9304644427789817,
RDH11,1368.1818181818182,42.65999999999999,RDH11,False,,84.32283464566929,31536.44082039152,0.9575150868993286,False,75,1.5043818,0.9180419,70.4724409448819,382.11298,5.94833,0.2620967741935484,0.9055828090444664,0.7760157531265253,0.9970077966286303,
RAD51B,877.4583333333334,40.99,RAD51B,False,,16.18503937007874,5291.3213563225545,0.9652056911595622,False,23,0.48614183,0.39618337,90.94488188976378,123.48003,4.8241453,0.08064516129032258,0.657894280277592,0.5961635318705368,0.6116059976405807,
ZFP36L1,1853.4285714285713,53.38999999999999,ZFP36L1,False,,327.6062992125984,149640.3107902026,1.0126093984536113,False,181,3.8502347,1.579027,28.740157480314966,977.95966,6.8864903,0.6653225806451613,0.15000541149526733,0.21047022067444945,0.9999999138353785,
ACTN1,1544.6666666666667,50.80999999999998,ACTN1,True,778.0,26.76771653543307,15749.333182907474,1.6248159994416402,False,22,0.3932208,0.3316182,91.33858267716536,99.87809,4.6139126,0.06048387096774194,0.013973004608681174,0.004057162458995856,0.05165385003516977,
DCAF5,2484.3333333333335,40.67000000000001,DCAF5,True,1253.0,71.26377952755905,41761.19892004606,1.5170552426532575,False,55,0.9730852,0.67959845,78.34645669291338,247.16365,5.5140886,0.18548387096774194,0.1767621727570738,0.3223798412261866,0.7233098375304291,
ERH,634.25,40.34,ERH,False,,24.177165354330707,4939.403270984408,0.5702719690462165,False,53,1.0265182,0.70631915,79.13385826771653,260.73563,5.567335,0.1774193548387097,0.17898307580881684,0.24272431894513546,0.6734470652201642,
SLC39A9,2006.4,40.199999999999996,SLC39A9,True,6442.0,11.799212598425196,3929.338971709564,1.039182897462454,False,17,0.27710167,0.24459319,93.30708661417323,70.38382,4.268071,0.06451612903225806,0.011500828275667513,0.16532961502622517,0.2221974059832143,
KIAA0247,2140.0,44.82,KIAA0247,False,,20.885826771653544,5338.022486072639,0.7266657421111327,False,30,0.52535135,0.42222476,88.18897637795276,133.43924,4.9011126,0.10887096774193548,0.14495490567739777,0.31697921219418024,0.5412819804834258,
SRSF5,1237.3,43.67999999999998,SRSF5,False,,636.1614173228346,311469.41652920854,0.927248582530308,False,229,5.8693614,1.9270711,9.842519685039374,1490.8177,7.3077507,0.8951612903225806,0.658216553814392,0.5605527260837627,1.0,
COX16,793.75,39.38,COX16,False,,28.91732283464567,3332.8982758084094,0.3160921262982747,False,90,1.6732035,0.98327756,64.56692913385827,424.99368,6.0544243,0.3346774193548387,0.4602077640428613,0.41956564090284565,0.9847892402356428,Mitochondrial Respiration
SYNJ2BP,1491.0,39.73,SYNJ2BP,False,,11.527559055118111,2848.6296722791076,0.7743237610191706,False,20,0.34180847,0.2940183,92.1259842519685,86.81935,4.4752817,0.06451612903225806,0.99967076091487,0.8474284409037569,0.907574607906118,
MED6,985.0,38.92000000000001,MED6,False,,23.133858267716537,6531.136161339516,0.7922174202748962,False,33,0.67062,0.51319486,87.00787401574803,170.33748,5.1436353,0.11290322580645161,0.8697433835147023,0.7377264931189309,0.9450010751128854,
PCNX,3088.8125,36.88,PCNX,False,,33.20866141732284,9615.414786343405,0.7850766337807302,False,48,0.7309965,0.54869723,81.10236220472441,185.67311,5.229359,0.14919354838709678,0.24839034967783738,0.3821831216133092,0.7193102818156641,
SIPA1L1,2008.8333333333333,39.55999999999998,SIPA1L1,True,3061.0,16.65748031496063,7179.862453705145,1.2667682412348906,False,20,0.34145838,0.29375738,92.1259842519685,86.73043,4.474269,0.07258064516129033,0.19683028567790953,0.07303774586277374,0.3156577158847538,
DCAF4,1296.8,48.94000000000001,DCAF4,True,3381.0,17.401574803149607,7359.561420435094,1.2344314525387194,False,16,0.34818566,0.29875973,93.7007874015748,88.439156,4.4935584,0.06451612903225806,0.6535212890378649,0.7046393920439411,0.8478993880451893,
RBM25,2325.153846153846,40.93,RBM25,False,,68.04330708661418,15455.504045936943,0.5897747824741856,False,97,1.6619132,0.9790451,61.811023622047244,422.12595,6.04767,0.35080645161290325,0.5391798399169265,0.5349683621770401,0.9978932013080921,
PSEN1,1379.2222222222222,42.73000000000001,PSEN1,True,2809.0,19.476377952755904,8771.349242164886,1.2925709399027927,False,26,0.4564708,0.37601623,89.76377952755905,115.94358,4.7616916,0.0846774193548387,0.32480118531227575,0.6755182267928026,0.7359178525828366,
NUMB,1712.878787878788,40.55999999999997,NUMB,True,3408.0,40.50787401574803,18629.816143288415,1.2325323283773644,False,33,0.67730457,0.5171881,87.00787401574803,172.03535,5.153496,0.125,0.8626017378897806,0.8042823591188923,0.8821239798670191,
PNMA1,2635.0,54.27,PNMA1,True,3530.0,29.181102362204726,13013.777348977621,1.222118130428529,False,27,0.47773546,0.39051083,89.37007874015748,121.34481,4.8068433,0.08870967741935484,0.5318286413595521,0.5999790578003528,0.6044199897260483,
ELMSAN1,3446.2727272727275,51.26999999999999,ELMSAN1,False,,71.4251968503937,26694.237465376118,0.9673860564783754,False,79,1.1896522,0.7837427,68.89763779527559,302.17166,5.714299,0.24193548387096775,0.9594888898531811,0.9361763752892306,0.9968136221514089,
COQ6,1154.3636363636363,45.53999999999999,COQ6,False,,4.531496062992126,453.7361582272572,0.3938454993850715,False,19,0.316073,0.2746523,92.51968503937007,80.28254,4.397931,0.07258064516129033,0.40212859828336084,0.2565848276365337,0.34457464887292993,
ALDH6A1,1942.857142857143,43.410000000000004,ALDH6A1,True,3269.0,19.366141732283463,8395.12627991659,1.245165537938544,False,25,0.3645076,0.3107936,90.15748031496062,92.58493,4.5388694,0.06451612903225806,0.5161491062652622,0.24863371737206294,0.5396349900638706,
LIN52,1307.0,40.2,LIN52,True,2941.0,23.421259842519685,10690.916700382808,1.2789516861834163,False,20,0.42253503,0.3524405,92.1259842519685,107.3239,4.685126,0.08064516129032258,0.004160786658145687,0.04861108302850689,0.16101538066202775,
ABCD4,1112.2758620689656,51.47000000000002,ABCD4,True,3048.0,26.224409448818896,12016.736002614298,1.2679255320365108,False,29,0.5372282,0.42998093,88.58267716535433,136.45596,4.9233036,0.0846774193548387,0.24739443085968973,0.20572774707394303,0.35968212529537247,
ISCA2,1222.75,45.59,ISCA2,False,,30.437007874015748,7360.658071644205,0.6603384671794408,False,36,0.76150435,0.5661682,85.8267716535433,193.4221,5.2700315,0.13306451612903225,0.8396627425224209,0.7985197718705573,0.9426251310739826,
AREL1,1564.7058823529412,42.30999999999999,AREL1,True,385.0,18.511811023622048,11454.717251252685,1.7890734663392722,False,17,0.3136412,0.27280283,93.30708661417323,79.66486,4.390303,0.056451612903225805,0.3525508684482834,0.7419551147424622,0.490344370589486,
FCF1,877.625,40.97,FCF1,False,,29.858267716535433,4875.070741651365,0.4465584881050229,False,69,1.3064816,0.8357232,72.83464566929135,331.8463,5.807681,0.2620967741935484,0.7107305851484227,0.6802793486901618,0.9842633703096741,
YLPM1,3238.5555555555557,39.449999999999996,YLPM1,False,,30.22047244094488,9150.536180013072,0.8272972149697008,False,46,0.68046516,0.5190706,81.88976377952756,172.83815,5.158125,0.1532258064516129,0.029102596858002757,0.13330186302162497,0.38957258238619497,
EIF2B2,956.0,44.709999999999994,EIF2B2,True,6867.0,17.69685039370079,6225.405760791758,1.0240931034601455,False,15,0.34792867,0.29856908,94.09448818897637,88.373886,4.4928284,0.056451612903225805,8.661865737872816e-06,0.000838076059984513,0.0005639648911566462,
MLH3,2593.0,41.37,MLH3,True,5406.0,12.330708661417322,4330.641187638106,1.0874396104861777,False,18,0.27093557,0.23975329,92.91338582677166,68.817635,4.245887,0.05241935483870968,0.02692595306299758,0.026142956945218735,0.2057890863168503,
ACYP1,646.0,41.66,ACYP1,False,,9.956692913385826,1516.666101272914,0.49042138779452477,False,28,0.53230625,0.42677397,88.9763779527559,135.2058,4.914167,0.10080645161290322,0.04227546651465797,0.10091351324754749,0.4042911724826559,
NEK9,2041.0,42.01,NEK9,False,,43.232283464566926,16207.84701689957,1.0003575746299642,False,47,0.8017288,0.58874667,81.49606299212599,203.63911,5.321248,0.1532258064516129,0.7929361733166302,0.620743103909867,0.9181965251330144,
TMED10,1493.3333333333333,42.21,TMED10,True,7136.0,167.9291338582677,70066.13725063023,1.0184727858491054,False,121,2.5748782,1.2739311,52.362204724409445,654.01904,6.4846644,0.4435483870967742,0.6745743048502286,0.5331728001914425,0.9999398861228657,
FOS,1000.7,53.92,FOS,True,8.0,2478.3425196850394,6257901.067987302,2.8610915571016626,False,236,7.358487,2.1232774,7.0866141732283445,1869.0558,7.5337234,0.9233870967741935,0.6821051438543791,0.058112895591700915,1.0,
BATF,652.6666666666666,44.52,BATF,True,881.0,50.94488188976378,30733.119479630266,1.5957025941249192,False,40,0.9551321,0.6704578,84.25196850393701,242.60356,5.495542,0.14112903225806453,0.5711992581838375,0.37133249580875205,0.9300071895928769,
TTLL5,1424.5,40.02999999999998,TTLL5,False,,24.736220472440944,7621.222635461082,0.8577746966220323,False,24,0.5257457,0.42248327,90.5511811023622,133.5394,4.901857,0.09274193548387097,0.8567118859227392,0.8601485101598288,0.9708198158619485,
C14orf1,2633.0,44.19,C14orf1,False,,51.68503937007874,19293.79764090753,0.9866384830361035,False,50,0.9003111,0.6420176,80.31496062992126,228.67902,5.4366827,0.1814516129032258,0.9081588598908703,0.9481841495198585,0.9935294483479168,
IFT43,803.5,43.54000000000001,IFT43,True,6255.0,14.535433070866143,5059.554075503408,1.0463048374766626,False,15,0.32693747,0.28287363,94.09448818897637,83.042114,4.431318,0.05241935483870968,0.6527178493415946,0.19027252417527507,0.4145176967298432,
GPATCH2L,2500.846153846154,39.76,GPATCH2L,True,3373.0,24.338582677165356,10778.588465967445,1.2352248375237362,False,24,0.42491856,0.35411465,90.5511811023622,107.92931,4.690699,0.08870967741935484,0.9858947549196505,0.9419024044336552,0.967247677713462,
IRF2BPL,4147.0,62.79,IRF2BPL,False,,9.354330708661417,899.0834396688556,0.31317796800100867,False,38,0.4058386,0.340634,85.03937007874016,103.08301,4.645189,0.0967741935483871,0.9999510869652871,0.9994008593111678,0.9999804592685864,
AHSA1,790.8461538461538,46.040000000000006,AHSA1,True,5238.0,73.25590551181102,31057.89077526376,1.0955917627235903,False,58,1.3642772,0.8604724,77.16535433070865,346.52643,5.8508406,0.21370967741935484,0.6006679411796023,0.5062610596862361,0.948601589221787,
SPTLC2,1920.8333333333333,41.35,SPTLC2,True,828.0,39.267716535433074,23519.2244872553,1.6083172505395598,False,29,0.5227864,0.4205418,88.58267716535433,132.78773,4.8962545,0.0967741935483871,0.899993062956462,0.5535962787909184,0.7277772156354984,
SLIRP,527.8181818181819,41.290000000000006,SLIRP,False,,54.15748031496063,6723.137157262457,0.32720810855734395,False,113,2.5657923,1.2713863,55.51181102362205,651.71124,6.481135,0.4274193548387097,0.5388926975627235,0.6251034072097641,0.998958157570314,
SNW1,1345.857142857143,41.12,SNW1,False,,73.92125984251969,21965.535277457904,0.7674230191763984,False,79,1.6079953,0.9585818,68.89763779527559,408.4308,6.0147676,0.2862903225806452,0.2944057137161479,0.33021640558949417,0.964285214766442,
SEL1L,2020.5,38.48,SEL1L,False,,39.031496062992126,14588.085960598799,1.0039764590268634,False,54,0.91621053,0.65034956,78.74015748031495,232.71747,5.454113,0.1814516129032258,0.02927292164690731,0.04431984653254251,0.30094917694468365,
GALC,1387.8666666666666,39.12,GALC,True,3806.0,10.763779527559056,4057.896548504559,1.1960260731890655,False,15,0.27072865,0.23959048,94.09448818897637,68.765076,4.2451334,0.04838709677419355,0.39536092229162345,0.10766795320855653,0.19779464743870448,
GPR65,1786.0,35.51,GPR65,False,,20.39763779527559,5628.2246584295535,0.7869805652925271,False,34,0.56823707,0.4499521,86.61417322834646,144.33221,4.979022,0.11290322580645161,0.007994756461559721,0.12430242156090933,0.1980174966341488,
ZC3H14,1514.8846153846155,40.54999999999998,ZC3H14,True,5981.0,47.06299212598425,18786.272696150132,1.0601722841792787,False,44,0.8871808,0.6350841,82.67716535433071,225.34392,5.4220557,0.15725806451612903,0.6074057159111197,0.5718347034492318,0.8106740474630578,
FOXN3,1472.6666666666667,44.30999999999998,FOXN3,False,,56.318897637795274,16915.427546606083,0.7895835837409749,False,81,1.4565674,0.898765,68.11023622047244,369.9681,5.916116,0.2661290322580645,0.1440834813236961,0.18360345638138048,0.9216023604559855,
TDP1,1529.5555555555557,42.13999999999999,TDP1,True,4709.0,28.54724409448819,11698.003688027138,1.1250719879149624,False,24,0.5076012,0.41051978,90.5511811023622,128.93071,4.8670015,0.08064516129032258,1.0090513987843921e-05,0.0003819575100625304,0.007220124116164872,
PSMC1,1061.4285714285713,43.93,PSMC1,False,,61.56692913385827,14064.396688556222,0.5969760229744728,False,90,1.7731616,1.0199881,64.56692913385827,450.38306,6.112316,0.33064516129032256,0.4934135763977435,0.4836741439219688,0.9906708876580418,
NRDE2,2160.0,44.019999999999996,NRDE2,False,,18.255905511811022,3199.0765460147522,0.507717374990521,False,34,0.59061617,0.46412146,86.61417322834646,150.01651,5.0173893,0.125,0.5313984835154579,0.3972043037442121,0.8001472160944553,
CALM1,1079.6666666666667,47.09000000000002,CALM1,False,,1082.1062992125985,544175.2297625346,0.8033220281755257,False,253,7.1809525,2.1018085,0.3937007874015741,1823.9619,7.5093145,0.9879032258064516,0.5091013698470385,0.3861797072094831,1.0,
CTD-3035D6.1,438.0,49.89,CTD-3035D6.1,False,,1.0708661417322836,1.4020727646198372,0.010603005905113374,False,148,1.1441878,0.7627608,41.73228346456693,290.62372,5.675464,0.10080645161290322,0.5319677690106064,0.6093534878986279,0.9971391218516106,
RPS6KA5,1979.4285714285713,38.88999999999999,RPS6KA5,False,,13.21259842519685,3908.0020540910646,0.9045363523986583,False,17,0.30733055,0.2679873,93.30708661417323,78.06196,4.3702316,0.06048387096774194,0.003225661187166475,0.005214990448326143,0.01867653743449433,
C14orf159,1495.0,46.930000000000014,C14orf159,True,1784.0,76.5984251968504,42402.51794217423,1.4262992934176877,False,53,1.0585343,0.7219942,79.13385826771653,268.8677,5.597932,0.18548387096774194,0.5322138089987667,0.5529923167891817,0.9496752284253909,
CCDC88C,1612.5714285714287,51.25,CCDC88C,False,,51.610236220472444,16908.23088294793,0.865968702356236,False,121,1.5783129,0.94713527,52.362204724409445,400.89148,5.996182,0.2661290322580645,0.8372109805680481,0.5725860855217281,0.9950010922354067,
SMEK1,2084.1428571428573,40.02999999999999,SMEK1,False,,26.944881889763778,9481.048333385204,0.9710997768528212,False,40,0.6210257,0.48305908,84.25196850393701,157.74052,5.0672708,0.13709677419354838,0.0008524332211516535,0.003822579666923995,0.08146027131838615,
RP11-747H7.3,3040.0,37.66,RP11-747H7.3,False,,10.39763779527559,2155.355093212163,0.6618826914408071,False,22,0.306659,0.26747352,91.33858267716536,77.89139,4.368072,0.06451612903225806,0.37511328088625134,0.26556175440939306,0.21515370844989104,
TC2N,2508.4285714285716,37.96999999999999,TC2N,True,5265.0,252.20078740157481,118922.34292427872,1.09364435699003,False,178,3.4427207,1.491267,29.92125984251969,874.45105,6.7747393,0.6491935483870968,0.1207408047413495,0.26561348770936627,0.9999984784236321,
FBLN5,1324.7777777777778,47.209999999999994,FBLN5,True,707.0,22.96062992125984,13476.709906320997,1.6485669934278224,False,18,0.38140976,0.32310456,92.91338582677166,96.87808,4.5837226,0.06451612903225806,0.15911368345599206,0.33281408442830007,0.33326764670525744,
TRIP11,3480.6,37.97,TRIP11,False,,42.153543307086615,15422.470402415112,0.9778070501350896,False,41,0.67904615,0.51822585,83.85826771653544,172.47772,5.1560493,0.14112903225806453,0.6467617122538785,0.7038998174933909,0.8193425587514807,
ATXN3,1204.6382978723404,41.5,ATXN3,False,,10.421259842519685,3165.011562042887,0.9693192818405402,False,17,0.2829453,0.24915846,93.30708661417323,71.86811,4.288651,0.05241935483870968,0.20501989257123934,0.2958089473057756,0.6299562857384211,
NDUFB1,612.8333333333334,44.199999999999996,NDUFB1,False,,46.80708661417323,5265.46066104385,0.29885557044896915,False,113,2.3798237,1.2178235,55.51181102362205,604.4752,6.4060135,0.4274193548387097,0.27119117293629874,0.14734190448429363,0.9978093999994617,Mitochondrial Respiration
CPSF2,1569.8,39.8,CPSF2,False,,16.507874015748033,4828.567131430705,0.8608704459903425,False,23,0.42238858,0.35233757,90.94488188976378,107.2867,4.6847825,0.08064516129032258,0.4755268838151319,0.7672635942075912,0.9162577443345581,
RIN3,1686.6363636363637,49.34000000000001,RIN3,True,2023.0,55.531496062992126,29369.641296567177,1.391720714523672,False,91,1.2688538,0.8192748,64.1732283464567,322.28885,5.7785463,0.2540322580645161,0.06612949328970234,0.2521158633602796,0.8989759427816139,
GOLGA5,1785.25,39.61,GOLGA5,True,2528.0,29.208661417322833,14128.13415393234,1.3254080200586598,False,22,0.42938793,0.35724634,91.33858267716536,109.06454,4.701067,0.07661290322580645,0.9997418684945386,0.9983346906226849,0.9997162311197689,
MOAP1,2485.0,51.56,MOAP1,True,3796.0,78.58267716535433,36574.88444181632,1.1971462891064253,False,51,1.0317569,0.70890087,79.92125984251969,262.06625,5.572406,0.18548387096774194,0.4408059069649738,0.5153107597840311,0.8659015382657895,
TMEM251,1106.0,48.11,TMEM251,False,,5.078740157480315,582.5866608571162,0.43392460836253266,False,14,0.2659018,0.23578475,94.48818897637796,67.539055,4.2274036,0.04838709677419355,0.9999287958347554,0.9980342156849447,0.9976358208418308,
C14orf142,776.0,43.35,C14orf142,False,,10.669291338582678,2003.6609504839564,0.5967585689870759,False,21,0.44323978,0.36689043,91.73228346456693,112.5829,4.732533,0.0846774193548387,0.4477697964422489,0.48526705591378316,0.6910191769115855,
UBR7,1398.875,43.300000000000004,UBR7,True,4141.0,25.433070866141733,10705.005384208396,1.1683065032510573,False,24,0.48117757,0.39283744,90.5511811023622,122.2191,4.813964,0.0846774193548387,0.9999998894120248,0.9999870679915323,0.9999982684217656,
DDX24,2013.375,42.84,DDX24,True,2862.0,136.0748031496063,70521.57936260932,1.2871684291511842,False,111,2.0669494,1.1206834,56.2992125984252,525.0051,6.265311,0.3870967741935484,0.5231755500908847,0.5259813647774954,0.9975018720635486,
IFI27L2,611.5,54.59000000000001,IFI27L2,False,,29.771653543307085,5407.750023341943,0.4969160908327153,False,48,1.0851539,0.73484266,81.10236220472441,275.6291,5.622678,0.18548387096774194,0.0037868951339087346,0.01723378233745553,0.21026073063737347,Interferon Signaling
SNHG10,790.25,47.24,SNHG10,False,,4.7047244094488185,935.8136534810619,0.7721732595640322,False,16,0.26422375,0.2344583,93.7007874015748,67.11283,4.2211657,0.056451612903225805,0.8999126675832829,0.9285160012113677,0.9708399828183589,
ATG2B,2275.285714285714,37.1,ATG2B,True,3849.0,19.87795275590551,8277.69650804519,1.1918238611196459,False,23,0.36084116,0.308103,90.94488188976378,91.653656,4.528868,0.06854838709677419,0.9981712780694799,0.9215271314884138,0.9970111624077724,
GSKIP,1483.857142857143,38.9,GSKIP,True,6370.0,24.181102362204726,9027.793159254303,1.0421019867891204,False,26,0.5028856,0.407387,89.76377952755905,127.73294,4.85774,0.09274193548387097,0.12217778651054848,0.26687135072765455,0.2757614746577453,
PAPOLA,1256.48,36.57000000000002,PAPOLA,False,,129.7795275590551,39901.998630605965,0.7660790694637264,False,135,2.7490423,1.3215004,46.85039370078739,698.2567,6.550018,0.4637096774193548,0.4563246278177471,0.40524289649876416,0.9998662121505418,
VRK1,758.0,38.99,VRK1,True,4583.0,31.275590551181104,13034.682642930502,1.1353579881144071,False,29,0.66619474,0.51054245,88.58267716535433,169.21347,5.1370535,0.10483870967741936,0.3149781871746679,0.41214799277600683,0.6005887188144006,
C14orf64,1598.8333333333333,43.13,C14orf64,True,4557.0,75.56692913385827,33320.50736049298,1.1371329665960361,False,67,1.3519069,0.85522646,73.62204724409449,343.38434,5.8417583,0.24193548387096775,0.7493157477160759,0.5397226103809978,0.9959843373385859,
RP11-61O1.2,374.0,46.64,RP11-61O1.2,False,,6.4763779527559056,1010.8116927577728,0.549485256386822,False,13,0.31751597,0.27574813,94.88188976377953,80.649055,4.40243,0.05241935483870968,0.9880127806502307,0.9772729845912504,0.9896310810791912,
RPL3P4,423.0,51.06,RPL3P4,False,,16.673228346456693,131.36710653263205,0.023152204696540397,False,251,3.9746103,1.604347,1.1811023622047223,1009.551,6.918251,0.9596774193548387,0.352360336445466,0.6596575867920035,1.0,
AL162151.3,158.0,59.49,AL162151.3,False,,0.2677165354330709,0.34701689956739595,0.03337571501081779,False,53,0.5221696,0.4201367,79.13385826771653,132.63107,4.895083,0.10483870967741936,0.9987932993997662,0.9937066340161291,0.9979422112452728,
BCL11B,5920.333333333333,50.77,BCL11B,False,,46.55905511811024,11687.53602440011,0.6670741872062701,False,141,1.2756643,0.822272,44.48818897637795,324.01874,5.7838826,0.23790322580645162,0.4858227116505541,0.43748528501600376,0.9903806519049411,
SETD3,1639.75,42.66,SETD3,True,4485.0,35.92125984251968,15196.483894058698,1.141641968491111,False,27,0.5825091,0.4590116,89.37007874015748,147.9573,5.0036597,0.10887096774193548,0.8896044963606633,0.7559584767782106,0.9112768695563976,
CCNK,1662.0,50.13999999999999,CCNK,False,,29.507874015748033,4349.966340916872,0.4035957176836406,False,84,1.314451,0.8391725,66.9291338582677,333.87054,5.813744,0.3064516129032258,0.20014356092677224,0.25230993793082557,0.9207554632103637,
EVL,1033.9583333333333,45.48000000000001,EVL,False,,266.8976377952756,86540.70094301451,0.7453175227495319,False,239,5.0867414,1.8061129,5.905511811023622,1292.0323,7.1647453,0.8911290322580645,0.6481598138545859,0.6368561350829844,1.0,
YY1,1939.0,45.55,YY1,False,,35.011811023622045,12093.323970620273,0.9334561958543567,False,50,0.8431851,0.61149514,80.31496062992126,214.16902,5.3714237,0.16129032258064516,0.38008022639900846,0.29231446666353744,0.7674170481476318,
WARS,924.4186046511628,46.89000000000005,WARS,True,1863.0,45.039370078740156,23911.057732407957,1.4132664187901298,False,34,0.7439148,0.55613244,86.61417322834646,188.95436,5.2467837,0.12096774193548387,0.09926274537796216,0.2636926419367751,0.557419289613007,
PPP2R5C,1237.8181818181818,44.63000000000003,PPP2R5C,False,,316.6417322834646,129942.74465469483,0.9156247667775856,False,199,4.5901055,1.7209982,21.653543307086608,1165.8868,7.0620947,0.7620967741935484,0.8332371113951718,0.7713889912965315,0.999999999999991,
DYNC1H1,1924.4545454545455,46.93999999999999,DYNC1H1,True,2692.0,67.39763779527559,33879.0467928169,1.3059907299980442,False,56,1.0829095,0.7337657,77.95275590551181,275.059,5.6206145,0.1975806451612903,0.1570319954889984,0.1367823847122386,0.7785892483442941,
HSP90AA1,1293.8181818181818,47.25,HSP90AA1,False,,402.7755905511811,158481.5502318633,0.8360519633720105,False,221,5.1975293,1.8241507,12.992125984251967,1320.1725,7.186275,0.842741935483871,0.47004152728134835,0.3882311622621033,1.0,
WDR20,1449.409090909091,45.46000000000001,WDR20,True,2517.0,26.322834645669293,12630.211571379665,1.3271843789009445,False,24,0.49592108,0.40274212,90.5511811023622,125.96395,4.843903,0.08870967741935484,0.8862155764811535,0.8140224033334811,0.8694348898793821,
CINP,961.7777777777778,46.13999999999999,CINP,True,2816.0,19.200787401574804,8624.94371479257,1.291842165521421,False,19,0.4017669,0.3377335,92.51968503937007,102.04879,4.6352024,0.06854838709677419,0.3157557884326593,0.3439467969506133,0.23411069274617266,
EIF5,1212.142857142857,44.94000000000002,EIF5,False,,111.06299212598425,35601.35570010271,0.8067172290582764,False,110,2.3568075,1.2109903,56.69291338582677,598.6291,6.3963113,0.4153225806451613,0.36631638075335,0.455196562414956,0.9965188490034961,
MARK3,1460.4615384615386,42.14999999999999,MARK3,False,,27.862204724409448,7580.56987021879,0.7485922777014131,False,45,0.79993033,0.58774793,82.28346456692913,203.18231,5.319013,0.15725806451612903,0.7058785255732883,0.6114390589776089,0.9677882274355132,
BAG5,3138.25,46.41,BAG5,True,4998.0,27.059055118110237,10887.526142977187,1.1100159129809386,False,27,0.45857903,0.3774627,89.37007874015748,116.47907,4.76626,0.09274193548387097,0.34382311575547425,0.27132206467550396,0.5797438801002265,
