gene_name,transcript_length,GC_content,gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,n_counts,n_cells,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts
LRCH1,2554.0,40.02,LRCH1,True,6921.0,0.11481481481481481,0.2213261964982449,1.0915139840378119,31849.451,146,False,146,0.40558445,0.3404532,92.27513227513228,766.5546,6.6432095
ESD,1260.6,34.63,ESD,False,,0.13544973544973546,0.2473927303996121,1.0246040893824615,56472.375,177,False,177,0.4939453,0.40142047,90.63492063492063,933.55664,6.840072
SUCLA2,1038.5833333333333,39.209999999999994,SUCLA2,False,,0.1492063492063492,0.19688925861503911,0.7358743150702063,49155.016,229,False,229,0.62874734,0.4878112,87.88359788359789,1188.3325,7.0811477
NUDT15,2098.0,41.59,NUDT15,True,2353.0,0.09576719576719576,0.22110436080790716,1.3215391145425064,27800.781,123,False,123,0.34380898,0.29550812,93.4920634920635,649.79895,6.478201
MED4,1081.0,40.77,MED4,False,,0.46455026455026455,0.8163710257940007,0.8936287741712425,144505.36,565,False,565,1.6007354,0.9557943,70.1058201058201,3025.39,8.015125
ITM2B,1011.75,36.81,ITM2B,False,,0.9518518518518518,1.5334137207615157,0.7390005886803734,318581.62,987,False,987,2.8634353,1.3515568,47.77777777777777,5411.8926,8.596539
PSME2P2,453.5,50.71,PSME2P2,False,,0.08677248677248678,0.10681276451525253,0.7088615685514775,24653.568,140,False,140,0.37701553,0.3199185,92.5925925925926,712.5593,6.570266
FNDC3A,4225.0,37.07999999999999,FNDC3A,False,,0.22698412698412698,0.339663213088306,0.812503804286603,70969.195,322,False,322,0.88601273,0.6344649,82.96296296296296,1674.5641,7.4239054
CDADC1,1109.375,38.44,CDADC1,True,2464.0,0.1582010582010582,0.3735827864467355,1.3124444333396423,54421.906,182,False,182,0.5194037,0.41831794,90.37037037037037,981.673,6.8902764
SETDB2,3050.25,37.44,SETDB2,False,,0.12275132275132275,0.20514647597760305,0.9427396899071898,37506.05,166,False,166,0.46513692,0.3819487,91.21693121693121,879.10876,6.7800455
PHF11,917.7777777777778,41.72000000000001,PHF11,False,,0.1962962962962963,0.292310256259436,0.8165143614289861,56202.05,279,False,279,0.7673164,0.56946224,85.23809523809524,1450.228,7.280165
RCBTB1,2174.6,42.24,RCBTB1,False,,0.11375661375661375,0.1749827040986385,0.8714627311816276,31972.43,161,False,161,0.4429037,0.36665753,91.48148148148148,837.088,6.731123
KPNA3,2529.0,38.71,KPNA3,False,,0.11746031746031746,0.19583049736570093,0.9427884683061541,32844.33,165,False,165,0.45215902,0.37305143,91.26984126984127,854.58057,6.75178
TRIM13,1893.7777777777778,41.26,TRIM13,False,,0.21587301587301588,0.40652398598401723,1.0261055895249174,61925.863,274,False,274,0.7650183,0.5681611,85.5026455026455,1445.8845,7.277168
DLEU1,861.6,39.72000000000002,DLEU1,False,,0.07089947089947089,0.11037558014794635,0.909137733264629,43214.09,102,False,102,0.2864977,0.25192356,94.6031746031746,541.48065,6.2961526
RNASEH2B,960.8,38.28,RNASEH2B,False,,0.19470899470899472,0.3538099999719911,0.9968891177296113,60871.664,256,False,256,0.7088736,0.53583443,86.45502645502646,1339.7711,7.201
INTS6,1555.25,36.13,INTS6,False,,0.10423280423280423,0.16753104159139073,0.9154304654444265,30031.596,148,False,148,0.4068788,0.34137362,92.16931216931216,769.0009,6.646392
RPS4XP16,765.3333333333334,43.46,RPS4XP16,False,,2.022751322751323,4.294347111234363,0.8145324063856159,571981.6,1369,False,1369,4.239776,1.6562787,27.56613756613756,8013.177,8.988967
WDFY2,2022.0,39.51,WDFY2,False,,0.1259259259259259,0.2032978452247908,0.9094059443841933,35840.734,182,False,182,0.49776942,0.40397695,90.37037037037037,940.7842,6.847776
DHRS12,835.0,47.24,DHRS12,True,2069.0,0.14656084656084656,0.35595693250537114,1.3558630630000474,44577.508,155,False,155,0.4473869,0.3697598,91.7989417989418,845.5612,6.7411823
ALG11,2845.3333333333335,41.48,ALG11,False,,0.11534391534391535,0.20479355556115775,1.005078322940705,34025.14,151,False,151,0.42050806,0.35101458,92.01058201058201,794.76025,6.679298
VPS36,1205.5,39.35,VPS36,False,,0.24285714285714285,0.41478484458897447,0.9227758675234757,84351.41,314,False,314,0.88051856,0.6315476,83.3862433862434,1664.18,7.4176884
HNRNPA1L2,1979.0,39.03,HNRNPA1L2,False,,1.2259259259259259,2.0669823343724785,0.7360699357455847,344401.62,1113,False,1113,3.2846367,1.4550358,41.11111111111111,6207.9634,8.733749
SUGT1,4117.6,36.99,SUGT1,False,,0.19894179894179895,0.3532016323969725,0.9726322996588233,70902.32,260,False,260,0.7288655,0.54746544,86.24338624338624,1377.5558,7.2287917
RPL13AP25,612.0,57.19,RPL13AP25,False,,0.5978835978835979,0.9382697376344863,0.7731432511628794,168446.42,724,False,724,2.0371506,1.1109198,61.69312169312169,3850.2146,8.256144
TDRD3,1799.25,36.41,TDRD3,False,,0.06031746031746032,0.08211953918677045,0.8038262731617452,21835.555,95,False,95,0.2606768,0.23164871,94.97354497354497,492.67914,6.2018857
MZT1,2299.0,38.9,MZT1,True,5933.0,0.1761904761904762,0.3590940028737789,1.1255873488621784,58619.973,231,False,231,0.6457352,0.4981872,87.77777777777777,1220.4396,7.107785
DIS3,3397.5,36.24,DIS3,False,,0.12962962962962962,0.19652765523596658,0.8526259693020491,36937.582,188,False,188,0.51519483,0.41554403,90.05291005291005,973.7182,6.8821483
PIBF1,946.5,37.0,PIBF1,False,,0.10105820105820106,0.11948008660554993,0.6746087549348888,29538.008,166,False,166,0.44812438,0.37026918,91.21693121693121,846.9551,6.742828
KLF12,4457.666666666667,37.49,KLF12,False,,0.47883597883597884,0.7875349069102419,0.8333631915711266,144846.19,584,False,584,1.6463649,0.97318697,69.1005291005291,3111.6296,8.043223
COMMD6,727.5,39.99,COMMD6,False,,2.2634920634920634,5.302689757745319,0.8681213611419722,723818.1,1418,False,1418,4.471014,1.699464,24.97354497354497,8450.217,9.042066
FBXL3,1125.6666666666667,38.37,FBXL3,False,,0.11798941798941799,0.17188372672755928,0.8235805051942481,36082.86,174,False,174,0.47918263,0.39148965,90.7936507936508,905.65515,6.809762
MYCBP2,4840.615384615385,35.72000000000001,MYCBP2,False,,1.135978835978836,2.664930354236845,1.0406426476099253,326641.9,940,False,940,2.8074687,1.3369646,50.264550264550266,5306.1157,8.576804
RNF219,3529.0,38.52,RNF219,False,,0.059788359788359786,0.08271250150551376,0.817268124280675,18258.727,95,False,95,0.25987512,0.2310126,94.97354497354497,491.164,6.198812
RBM26,2957.0,34.26,RBM26,True,2514.0,0.8238095238095238,2.287098237918785,1.3050251227743714,249026.69,671,False,671,2.0103238,1.1020477,64.4973544973545,3799.5117,8.242891
PTMAP5,747.5,44.58,PTMAP5,False,,1.855026455026455,3.560760851602554,0.7553369458697642,560192.06,1357,False,1357,4.170756,1.6430188,28.201058201058203,7882.7285,8.972556
TGDS,1170.0,36.99,TGDS,False,,0.06878306878306878,0.11278888356707316,0.9596417220835315,19936.303,95,False,95,0.26413298,0.23438649,94.97354497354497,499.21133,6.2150307
DNAJC3,3932.0,39.79,DNAJC3,False,,0.19417989417989417,0.34819268334355613,0.983910648760563,55055.36,269,False,269,0.73837084,0.55294836,85.76719576719577,1395.5209,7.2417393
MBNL2,3182.0,40.24,MBNL2,False,,0.2767195767195767,0.42365042952655485,0.8195507763120887,80415.04,378,False,378,1.0448304,0.71531487,80.0,1974.7295,7.588693
RAP2A,3195.0,36.06,RAP2A,True,5508.0,0.16084656084656085,0.3330347514571976,1.149669380075039,46685.156,206,False,206,0.5720368,0.4523721,89.1005291005291,1081.1495,6.986705
IPO5,1278.655172413793,40.26999999999999,IPO5,False,,0.17989417989417988,0.2651328633329686,0.8128562680864089,59452.44,259,False,259,0.71570927,0.5398266,86.29629629629629,1352.6906,7.21059
STK24,2122.875,47.19,STK24,True,6770.0,0.3873015873015873,0.8197433764400412,1.0983772380312875,122875.56,453,False,453,1.2761638,0.82249147,76.03174603174602,2411.9497,7.788605
DOCK9,2214.5,41.77999999999999,DOCK9,True,5712.0,0.19206349206349208,0.39771357987345357,1.1370484077832486,72471.07,234,False,234,0.65291965,0.5025432,87.61904761904762,1234.0182,7.118841
UBAC2,1245.909090909091,41.75,UBAC2,False,,0.4883597883597884,0.8947823797479709,0.9262042554288648,160181.03,552,False,552,1.5791031,0.9474417,70.79365079365078,2984.505,8.001524
GPR183,1700.0,38.06,GPR183,True,540.0,0.4238095238095238,1.3719050139907727,1.6634542891329822,119653.98,355,False,355,1.0471836,0.716465,81.21693121693121,1979.177,7.5909414
TM9SF2,1539.3333333333333,38.93,TM9SF2,False,,0.36243386243386244,0.5160046607902605,0.7438494931154056,106761.48,491,False,491,1.3643597,0.86050725,74.02116402116403,2578.64,7.855405
CLYBL,1532.7777777777778,43.209999999999994,CLYBL,True,6135.0,0.07989417989417989,0.15401587021491733,1.116307848265052,21495.312,100,False,100,0.27752808,0.24492702,94.70899470899471,524.5281,6.264404
RPL15P18,612.0,53.27,RPL15P18,False,,0.059788359788359786,0.06894860526411609,0.6812694123658749,15391.139,102,False,102,0.26861295,0.23792414,94.6031746031746,507.6785,6.2318163
RPS26P47,394.0,51.14,RPS26P47,False,,1.1185185185185185,1.8197204086034142,0.7239462911724649,336485.0,1088,False,1088,3.1915476,1.4330701,42.43386243386244,6032.025,8.705004
TMTC4,1540.0,44.69,TMTC4,False,,0.0873015873015873,0.15489424991807227,1.021325188862076,25466.988,116,False,116,0.32220426,0.27930024,93.86243386243386,608.96606,6.4134035
TPP2,1540.25,37.71,TPP2,False,,0.4306878306878307,0.66671260233992,0.7940532146140122,123381.03,552,False,552,1.5400391,0.93217945,70.79365079365078,2910.6738,7.9764833
BIVM,1778.5714285714287,40.15,BIVM,False,,0.09947089947089947,0.1796185658546696,1.0313039181734849,66656.91,128,False,128,0.35891438,0.30668613,93.22751322751323,678.34814,6.521134
ERCC5,1706.142857142857,39.839999999999996,ERCC5,False,,0.42275132275132277,0.6094344590374259,0.7410043657243023,134363.23,552,False,552,1.55328,0.9373788,70.79365079365078,2935.6992,7.9850416
ARGLU1,1477.0,37.66,ARGLU1,False,,0.801058201058201,1.1663302718887734,0.6874768383292346,255423.81,915,False,915,2.6278536,1.2886412,51.58730158730158,4966.6436,8.510701
ABHD13,5338.0,35.43,ABHD13,False,,0.10793650793650794,0.17150923895233028,0.9031098147761508,31696.375,155,False,155,0.42595154,0.35483932,91.7989417989418,805.0484,6.692144
IRS2,6999.0,46.9,IRS2,True,6483.0,0.09206349206349207,0.1768030451990218,1.1018513661606817,32269.947,117,False,117,0.32681003,0.28277758,93.80952380952381,617.67096,6.4275737
CARKD,1796.6,50.09,CARKD,False,,0.10264550264550265,0.15250755557796297,0.8469949911138045,29862.896,152,False,152,0.41707575,0.3485954,91.95767195767196,788.2732,6.6711125
CARS2,1063.09375,48.049999999999976,CARS2,True,1944.0,0.919047619047619,2.7351054979959124,1.373609563923492,311725.8,699,False,699,2.1393096,1.1440029,63.01587301587301,4043.2952,8.305062
ING1,1665.4,52.48,ING1,True,1126.0,0.11428571428571428,0.30138395220449227,1.4936193065523802,35216.26,116,False,116,0.33871734,0.29171196,93.86243386243386,640.1758,6.4633036
ANKRD10,963.8333333333334,40.0,ANKRD10,False,,0.2867724867724868,0.4703913775380148,0.8756159126170198,82143.75,377,False,377,1.0486465,0.7171793,80.05291005291005,1981.9418,7.5923367
ARHGEF7,2592.8571428571427,44.54999999999998,ARHGEF7,False,,0.24708994708994708,0.3629481178978276,0.7926608651832847,71343.54,341,False,341,0.9441553,0.6648276,81.95767195767196,1784.4535,7.4874277
TUBGCP3,1875.5,42.87,TUBGCP3,True,4831.0,0.10158730158730159,0.21095565807053432,1.1845309515639828,29835.596,120,False,120,0.33912572,0.29201695,93.65079365079364,640.94763,6.4645066
ATP11A,3109.0625,50.330000000000005,ATP11A,False,,0.11481481481481481,0.20226849401015579,0.9975271487761025,33697.887,159,False,159,0.44064522,0.3650911,91.58730158730158,832.81946,6.726017
PCID2,1381.4666666666667,43.419999999999995,PCID2,False,,0.22857142857142856,0.36276185434470043,0.8612918513900097,68690.305,310,False,310,0.8635039,0.6224585,83.59788359788361,1632.0223,7.3981876
CUL4A,1594.909090909091,46.149999999999984,CUL4A,False,,0.3994708994708995,0.8181045372681107,1.0592789793802488,115140.586,458,False,458,1.3005321,0.83314043,75.76719576719577,2458.0056,7.8075123
LAMP1,2451.5,50.64,LAMP1,False,,0.7486772486772487,1.6165281594079932,1.03022776456137,221843.0,720,False,720,2.1097012,1.1345266,61.904761904761905,3987.3352,8.291129
TFDP1,1127.0,53.35000000000001,TFDP1,False,,0.08148148148148149,0.1161735584181323,0.8245022179065788,25130.49,123,False,123,0.33817536,0.291307,93.4920634920635,639.1514,6.4617047
RASA3,2759.3333333333335,56.87,RASA3,False,,1.8222222222222222,4.295535556731953,0.9323155113531599,573717.06,1234,False,1234,3.8460212,1.578158,34.70899470899471,7268.98,8.891509
CDC16,1647.6363636363637,41.32,CDC16,True,7316.0,0.32116402116402115,0.6522252192448059,1.0732536884669677,120430.56,363,False,363,1.0349555,0.71047395,80.7936507936508,1956.0658,7.5792017
UPF3A,1134.8,47.57999999999999,UPF3A,True,4758.0,0.7455026455026456,1.8594953798235996,1.1908848137666364,230516.05,677,False,677,2.0049927,1.1002752,64.17989417989418,3789.4363,8.240236
TTC5,1966.0,39.84,TTC5,False,,0.10317460317460317,0.18786710025460684,1.037708421396135,35402.004,141,False,141,0.39486387,0.33279684,92.53968253968254,746.2927,6.616457
CCNB1IP1,1042.125,39.519999999999996,CCNB1IP1,False,,0.09259259259259259,0.14335431249142191,0.8879841996425794,31816.734,135,False,135,0.37450367,0.3180927,92.85714285714286,707.81195,6.56359
PARP2,990.2727272727273,42.36000000000001,PARP2,True,4597.0,0.08994708994708994,0.18777606919480944,1.199472382666403,26348.846,111,False,111,0.31248975,0.2719259,94.12698412698413,590.60565,6.38284
TEP1,3773.4166666666665,47.40999999999999,TEP1,False,,0.23174603174603176,0.37294612921929043,0.8724444910139653,66792.19,315,False,315,0.8739445,0.62804556,83.33333333333334,1651.7551,7.410199
OSGEP,1077.923076923077,45.149999999999984,OSGEP,True,5489.0,0.3566137566137566,0.7843527411552824,1.1509705348922874,105904.13,387,False,387,1.1073321,0.7454227,79.52380952380953,2092.8577,7.6467633
APEX1,905.8,47.04999999999998,APEX1,False,,0.5698412698412698,1.1504928281529654,1.0010387590680478,167474.0,592,False,592,1.7138656,0.99837404,68.67724867724867,3239.206,8.083392
TMEM55B,1385.4285714285713,51.18,TMEM55B,False,,0.23492063492063492,0.4508709571705854,1.0394282372860777,80435.76,287,False,287,0.8156353,0.5964354,84.81481481481481,1541.5508,7.3411927
PNP,1201.625,47.11000000000001,PNP,False,,0.08941798941798942,0.14710871349304386,0.9456038642957165,48008.42,122,False,122,0.3414994,0.29378793,93.54497354497354,645.43384,6.471471
METTL17,954.68,45.04999999999998,METTL17,False,,0.4068783068783069,0.7221337120225457,0.916155549818483,123752.53,480,False,480,1.3697596,0.8627885,74.60317460317461,2588.8455,7.8593535
NDRG2,1021.2051282051282,48.0,NDRG2,True,785.0,0.10687830687830688,0.2977292652252947,1.5842128640975315,33598.465,104,False,104,0.30642158,0.26729178,94.49735449735451,579.1368,6.363264
HNRNPC,1374.7058823529412,39.77999999999998,HNRNPC,False,,2.65978835978836,6.306111125115889,0.8327896897542765,964880.2,1483,False,1483,4.7800612,1.7544143,21.53439153439154,9034.315,9.108896
SUPT16H,1495.75,40.41,SUPT16H,False,,0.2968253968253968,0.46610955658070363,0.8357957222084841,90998.9,414,False,414,1.1492865,0.76513594,78.0952380952381,2172.1516,7.6839337
CHD8,2398.1428571428573,42.519999999999996,CHD8,True,5646.0,0.8878306878306879,2.1811646933933764,1.1406585457600853,268892.97,781,False,781,2.320804,1.200207,58.677248677248684,4386.32,8.386474
RAB2B,1036.2,41.19,RAB2B,False,,0.14232804232804233,0.23754036877382576,0.933429878232464,42389.715,200,False,200,0.55262285,0.43994567,89.41798941798942,1044.4572,6.9522095
TOX4,1678.4615384615386,43.84000000000002,TOX4,True,5453.0,0.4888888888888889,1.115016763719785,1.1527734509436056,147066.61,504,False,504,1.452405,0.89706916,73.33333333333334,2745.0454,7.9179173
METTL3,1386.0666666666666,42.47000000000001,METTL3,False,,0.46190476190476193,0.8669968993420576,0.9551180821221691,166487.0,525,False,525,1.5057275,0.9185791,72.22222222222221,2845.825,7.9539595
DAD1,520.6,41.96,DAD1,False,,0.7026455026455026,1.5441433417081827,1.0585060264440065,286840.06,709,False,709,2.077633,1.1241608,62.48677248677248,3926.726,8.275816
ABHD4,855.0,48.40999999999999,ABHD4,False,,0.06878306878306878,0.10326003232302865,0.8785673916343367,19627.404,103,False,103,0.2807162,0.24741946,94.55026455026456,530.55365,6.275804
OXA1L,1210.25,46.48000000000001,OXA1L,False,,0.6857142857142857,1.322029796566597,0.931913354884436,255432.05,699,False,699,2.0302358,1.1086404,63.01587301587301,3837.1458,8.252745
MRPL52,690.8823529411765,47.12,MRPL52,False,,0.2597883597883598,0.45285543427417385,0.9374041582038491,134182.06,326,False,326,0.92144054,0.65307516,82.75132275132276,1741.5226,7.463089
LRP10,2556.6,55.77,LRP10,True,1456.0,0.7328042328042328,2.1874357530789412,1.4288704944716661,244583.48,614,False,614,1.8420954,1.0445416,67.51322751322752,3481.5603,8.155523
RBM23,1005.0909090909091,46.08999999999999,RBM23,False,,0.4656084656084656,0.8947933034751492,0.9769863044976775,153471.94,534,False,534,1.527873,0.92737824,71.74603174603175,2887.68,7.968555
PRMT5,970.3928571428571,47.75,PRMT5,True,3829.0,0.1052910052910053,0.22659983586399693,1.2250139757707192,31158.898,122,False,122,0.34745476,0.29821745,93.54497354497354,656.6895,6.488733
HAUS4,1025.1818181818182,45.590000000000025,HAUS4,False,,0.07142857142857142,0.10553580881796883,0.8623810592746536,19388.316,105,False,105,0.2846856,0.25051403,94.44444444444444,538.0558,6.2898192
PSMB5,880.0,46.63999999999999,PSMB5,True,2327.0,0.1402116402116402,0.3313096428501398,1.3227980411320786,51039.117,169,False,169,0.47911516,0.39144406,91.05820105820106,905.52765,6.8096213
ACIN1,1843.1739130434783,45.36000000000001,ACIN1,False,,1.7185185185185186,4.010720937984003,0.9381546002984685,587687.06,1221,False,1221,3.7789292,1.5642165,35.39682539682539,7142.1763,8.873913
C14orf119,2189.5,47.07,C14orf119,True,5141.0,0.12486772486772486,0.25861896078942126,1.1672212829448882,50490.24,156,False,156,0.44194633,0.36599383,91.74603174603175,835.27856,6.728962
PPP1R3E,1739.0,51.790000000000006,PPP1R3E,True,1399.0,0.1052910052910053,0.265774002089513,1.4367921570410052,33982.863,116,False,116,0.33181718,0.28654432,93.86243386243386,627.13446,6.4427543
PABPN1,1193.5,50.480000000000004,PABPN1,False,,0.2492063492063492,0.37671985681514425,0.8152665944557196,72342.77,346,False,346,0.9565144,0.6711645,81.6931216931217,1807.8123,7.500426
NGDN,995.3846153846154,42.99,NGDN,True,6273.0,1.0227513227513227,2.506099361102001,1.1094203802460376,337990.28,855,False,855,2.5595543,1.2696353,54.761904761904766,4837.5576,8.484372
RP11-66N24.4,1218.1666666666667,52.26,RP11-66N24.4,True,6887.0,0.09312169312169312,0.17766573955033482,1.0938934834284615,26643.936,127,False,127,0.35073265,0.30064714,93.28042328042328,662.8847,6.4981084
AP1G2,1044.7941176470588,55.180000000000014,AP1G2,False,,0.6507936507936508,1.3623736418866175,1.0194189637470707,203032.78,668,False,668,1.9405893,1.0786101,64.65608465608466,3667.7139,8.207597
RP11-66N24.3,3243.0,55.98,RP11-66N24.3,False,,0.19894179894179895,0.3521428711476343,0.9697167259630138,83168.61,263,False,263,0.7393001,0.5534828,86.08465608465609,1397.2771,7.242996
DHRS4-AS1-1,1357.0,43.99,DHRS4-AS1,True,2037.0,0.07989417989417989,0.1878962301937422,1.3618728779832951,23299.967,95,False,95,0.26756206,0.23709542,94.97354497354497,505.69232,6.227904
DHRS4,890.3333333333334,45.26999999999999,DHRS4,True,4578.0,0.282010582010582,0.6335036314390482,1.200765053588325,82607.84,309,False,309,0.8855645,0.6342273,83.65079365079366,1673.7169,7.4233994
DHRS4L2,933.0833333333334,43.59000000000001,DHRS4L2,True,7065.0,0.09788359788359788,0.18575517966730237,1.0848561708135773,28482.246,131,False,131,0.36455286,0.3108268,93.06878306878306,689.0049,6.536699
DCAF11,1105.4736842105262,50.99,DCAF11,False,,0.45396825396825397,0.8843278126496754,0.9932387427544522,138517.05,510,False,510,1.4570059,0.8989435,73.01587301587303,2753.741,7.9210787
PSME1,874.4,57.39999999999999,PSME1,False,,3.7391534391534393,10.402542427476256,0.8605563398816514,1283471.8,1601,False,1601,5.395136,1.8555377,15.291005291005288,10196.807,9.229928
PSME2,912.5625,52.30999999999999,PSME2,False,,2.0074074074074075,5.362570829166883,1.027259359976341,705030.44,1312,False,1312,4.1106944,1.6313353,30.582010582010575,7769.2124,8.958053
RNF31,1092.4615384615386,52.92,RNF31,True,5022.0,0.09206349206349207,0.18844941894174305,1.1744325414723955,27223.99,115,False,115,0.32365283,0.2803952,93.91534391534393,611.70386,6.4178815
RP11-468E2.4,4798.0,52.2,RP11-468E2.4,False,,0.10052910052910052,0.1794068136048018,1.0186125736327973,27405.557,132,False,132,0.36497173,0.3111337,93.01587301587301,689.7966,6.5378456
IRF9,884.0666666666667,53.95000000000002,IRF9,False,,0.14444444444444443,0.20728780659961105,0.8018628161833115,41810.695,210,False,210,0.57732296,0.45572907,88.88888888888889,1091.1404,6.995895
REC8,1108.6153846153845,55.21,REC8,True,2673.0,0.2873015873015873,0.6961330005797957,1.2932438335169878,87625.875,319,False,319,0.9140062,0.64919853,83.12169312169311,1727.4717,7.454993
CHMP4A,766.2727272727273,50.63999999999999,CHMP4A,False,,0.10158730158730159,0.17495777559303272,0.982400293513057,30489.31,140,False,140,0.38892782,0.3285321,92.5925925925926,735.07355,6.6013303
AL136419.6,2105.0,50.54,AL136419.6,True,5482.0,0.5682539682539682,1.3190551816279752,1.151330707860659,188184.62,560,False,560,1.638819,0.9703315,70.37037037037037,3097.368,8.0386305
NEDD8,840.625,43.63,NEDD8,False,,0.8455026455026455,1.5356732517134914,0.8501828988530581,247976.62,868,False,868,2.5096028,1.2555028,54.074074074074076,4743.1494,8.464667
GMPR2,1053.5333333333333,46.61999999999997,GMPR2,True,5101.0,0.2957671957671958,0.6499026667899089,1.1699020564912053,93249.74,355,False,355,1.0029038,0.694598,81.21693121693121,1895.4882,7.547759
TINF2,1082.375,53.29999999999998,TINF2,True,1677.0,0.7111111111111111,2.0679018881242195,1.3982110576234452,229572.66,629,False,629,1.8600957,1.050855,66.71957671957671,3515.581,8.165244
RABGGTA,1146.5238095238096,57.919999999999995,RABGGTA,False,,0.15767195767195769,0.2461692729559321,0.8678912933580215,47697.31,215,False,215,0.599838,0.4699024,88.62433862433863,1133.6938,7.034118
DHRS1,1226.4545454545455,48.040000000000006,DHRS1,True,1658.0,0.2571428571428571,0.6696816153671636,1.4014910400195164,76226.58,265,False,265,0.7619392,0.566415,85.97883597883597,1440.0652,7.273138
NOP9,2810.0,50.60999999999999,NOP9,True,5279.0,0.30952380952380953,0.6765106254253926,1.1589516927512025,88543.984,338,False,338,0.96217185,0.67405194,82.11640211640213,1818.5048,7.5063195
CIDEB,1272.8333333333333,54.84000000000001,CIDEB,True,4429.0,0.15396825396825398,0.3336131488063722,1.2061078803590595,49581.297,185,False,185,0.5251272,0.4220778,90.21164021164022,992.49036,6.901224
LTB4R,1716.2,53.67,LTB4R,True,6361.0,0.46984126984126984,1.0221180266706984,1.1047782845982634,171016.33,484,False,484,1.418562,0.88317317,74.39153439153439,2681.0823,7.8943486
RIPK3,1090.0,55.93,RIPK3,True,7298.0,0.16666666666666666,0.3231868713605085,1.0745240940660796,60436.703,200,False,200,0.571894,0.45228127,89.41798941798942,1080.8796,6.9864554
KHNYN,2649.3333333333335,52.38,KHNYN,True,6773.0,0.42063492063492064,0.8981446469535413,1.098152262555096,145725.44,461,False,461,1.3306175,0.8461333,75.60846560846561,2514.8672,7.830373
SDR39U1,993.0,53.539999999999985,SDR39U1,True,2220.0,1.4222222222222223,4.501358743603321,1.3356201720258876,472762.53,931,False,931,2.9136193,1.3644626,50.74074074074074,5506.74,8.61391
GZMH,705.3333333333334,52.14000000000001,GZMH,True,171.0,6.073544973544974,48.5552023550435,1.996537600407445,2251680.0,1395,False,1395,5.1092577,1.8098053,26.190476190476186,9656.497,9.175489
GZMB,803.875,52.89999999999999,GZMB,True,214.0,4.067724867724868,25.92553267174756,1.9048337059934917,1489111.5,1278,False,1278,4.4604244,1.6975266,32.38095238095238,8430.202,9.039695
BNIP3P1,1239.6666666666667,42.52,BNIP3P1,False,,0.0671957671957672,0.08177138039499082,0.7133238372900709,19333.5,110,False,110,0.2960556,0.25932547,94.17989417989419,559.54504,6.3289094
G2E3,1563.3333333333333,35.480000000000004,G2E3,False,,0.2126984126984127,0.3358894854924508,0.8613335181132593,64882.48,290,False,290,0.8023646,0.58909947,84.65608465608466,1516.4691,7.324799
SCFD1,1169.7692307692307,36.16999999999999,SCFD1,False,,0.40634920634920635,0.6754493433159426,0.8581661849906785,120839.51,504,False,504,1.4167408,0.8824198,73.33333333333334,2677.6401,7.8930645
COCH,1491.4166666666667,39.92000000000001,COCH,False,,0.09470899470899471,0.11754742718215484,0.7108971705105307,29240.156,153,False,153,0.41778663,0.34909695,91.9047619047619,789.6167,6.6728134
HECTD1,2299.5555555555557,39.35000000000001,HECTD1,False,,0.2582010582010582,0.3758591231328144,0.7831402006457028,75970.445,355,False,355,0.982883,0.68455184,81.21693121693121,1857.6488,7.527605
NUBPL,1396.642857142857,38.49,NUBPL,False,,0.07830687830687831,0.1240924203338177,0.9189415678236815,21715.764,113,False,113,0.30839515,0.2688013,94.02116402116401,582.8668,6.369673
RP11-320M16.1,703.0,48.93,RP11-320M16.1,True,155.0,0.08148148148148149,0.3554536007685825,2.0326211329705544,24412.379,115,False,115,0.31100294,0.27079245,93.91534391534393,587.79553,6.378079
SPTSSA,2777.0,41.92,SPTSSA,True,5067.0,0.09312169312169312,0.19037087454239385,1.1721193946765618,28599.941,115,False,115,0.32422832,0.28082988,93.91534391534393,612.7915,6.4196553
EAPP,874.5,44.09,EAPP,False,,0.4095238095238095,0.7893216365423865,0.9942191942106797,123624.305,477,False,477,1.3510143,0.85484684,74.76190476190476,2553.417,7.845579
RNU1-27P,164.0,54.27,RNU1-27P,True,2459.0,0.07407407407407407,0.1670882104974215,1.3131968516805694,28796.707,96,False,96,0.26859558,0.23791045,94.92063492063491,507.64563,6.2317514
SNX6,1401.75,44.34000000000001,SNX6,False,,0.25132275132275134,0.3851888264275762,0.8260899981596189,76550.23,350,False,350,0.96635664,0.6761824,81.4814814814815,1826.4141,7.5106573
BAZ1A,1897.0833333333333,39.75,BAZ1A,False,,0.4248677248677249,0.835273275241511,1.0099766799043715,120824.25,478,False,478,1.3582146,0.8579048,74.70899470899471,2567.0256,7.8508925
SRP54,1060.8461538461538,39.06,SRP54,False,,0.20476190476190476,0.3312637071768886,0.8846226087098584,58500.555,277,False,277,0.7661084,0.56877846,85.34391534391534,1447.9448,7.2785907
FAM177A1,1338.4545454545455,41.38999999999999,FAM177A1,False,,0.26031746031746034,0.492283647180417,1.016804315345426,83939.43,327,False,327,0.9177918,0.6511744,82.6984126984127,1734.6265,7.4591236
PPP2R3C,918.55,42.20000000000001,PPP2R3C,True,5772.0,0.4380952380952381,0.9715495727142045,1.135357892072074,147474.05,447,False,447,1.2958511,0.8311036,76.34920634920634,2449.1587,7.803908
