gene_name,transcript_length,GC_content,gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,n_counts,n_cells,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts
UBQLN4,1577.3333333333333,50.71,UBQLN4,False,,0.15749525616698293,0.3854280982680721,1.0097939604984074,14734.751,100,False,100,0.43554446,0.3615442,90.5123339658444,459.06387,6.1313653
LAMTOR2,619.3333333333334,50.94,LAMTOR2,True,3657.0,1.9430740037950665,12.07272976279931,1.2846242772389844,298765.53,489,False,489,2.538185,1.2636138,53.60531309297913,2675.2468,7.8921704
SLC25A44,2490.2,48.19,SLC25A44,False,,0.23434535104364326,0.5157803402585185,0.8621445092023465,21284.33,143,False,143,0.6332982,0.49060142,86.43263757115749,667.49634,6.505031
PMF1,903.125,50.07999999999999,PMF1,False,,0.6612903225806451,1.6145115338663731,0.7768300419807508,50417.957,334,False,334,1.5126662,0.92134446,68.3111954459203,1594.3502,7.3748484
SMG5,1402.5,49.82,SMG5,False,,0.36717267552182165,0.961922293041836,0.9547553024266016,32081.936,208,False,208,0.920154,0.6524054,80.26565464895636,969.8423,6.878164
C1orf85,854.6666666666666,53.899999999999984,C1orf85,False,,0.20967741935483872,0.4222804276567708,0.8005332360374364,16734.156,139,False,139,0.60288566,0.47180554,86.81214421252372,635.44147,6.4558926
CCT3,1178.75,45.929999999999986,CCT3,True,859.0,2.7362428842504745,27.92656744712407,1.7563456949587135,252226.45,548,False,548,2.9117198,1.3639771,48.007590132827325,3068.9526,8.029417
MEF2D,3883.777777777778,54.230000000000004,MEF2D,False,,1.174573055028463,3.3901980606597917,0.7509021339328391,110942.48,475,False,475,2.2859595,1.1896586,54.93358633776091,2409.4014,7.7875485
APOA1BP,869.2,56.38000000000001,APOA1BP,True,5581.0,0.38235294117647056,1.246829786045471,1.1795259137037155,36687.117,181,False,181,0.8236975,0.600866,82.82732447817837,868.1772,6.767547
GPATCH4,912.7058823529412,48.63999999999999,GPATCH4,True,1252.0,0.7618595825426945,4.050547725753299,1.6195375350585166,116000.46,251,False,251,1.227427,0.8008471,76.18595825426945,1293.708,7.1660404
ISG20L2,1815.3333333333333,50.300000000000004,ISG20L2,True,5670.0,0.603415559772296,2.169257078807998,1.173239572052109,58606.832,267,False,267,1.2465616,0.8094009,74.66793168880456,1313.876,7.1814976
RRNAD1,905.3636363636364,51.0,RRNAD1,True,3951.0,0.1840607210626186,0.5757760874775424,1.2651415697707018,13799.225,92,False,92,0.41009918,0.34366003,91.27134724857684,432.24454,6.0713024
MRPL24,713.0,48.93,MRPL24,True,3970.0,0.7960151802656547,3.34581506529641,1.2622785246004204,56479.094,281,False,281,1.3391739,0.84979784,73.33965844402277,1411.4893,7.253109
HDGF,1342.5454545454545,51.350000000000016,HDGF,True,2497.0,1.4174573055028463,8.298498371869645,1.4060644122775474,138167.31,405,False,405,2.0277197,1.1078098,61.574952561669825,2137.2166,7.6677275
PRCC,1197.5,46.540000000000006,PRCC,False,,0.35009487666034156,0.6057122417021215,0.6358503238248706,35330.61,227,False,227,0.99929667,0.69279546,78.4629981024668,1053.2587,6.960593
SH2D2A,1218.1666666666667,55.56,SH2D2A,False,,0.5958254269449715,1.6351582448989155,0.8985966789879006,46136.902,292,False,292,1.343196,0.8515158,72.29601518026566,1415.7286,7.256106
ETV3,2496.3333333333335,43.29,ETV3,False,,0.3368121442125237,0.6642276246956814,0.7296171311466277,1044611.0,226,False,226,1.0107081,0.6984869,78.55787476280835,1065.2864,6.971937
RP11-144L1.8,2167.0,39.96,RP11-144L1.8,False,,0.10910815939278938,0.13528258468169904,0.5359321034691952,8714.939,97,False,97,0.39921808,0.33591357,90.79696394686907,420.77585,6.044474
PYHIN1,1512.7142857142858,38.93,PYHIN1,False,,2.735294117647059,13.16538182224455,0.8284407921225879,292400.4,610,False,610,3.3055072,1.4598949,42.125237191650854,3484.0046,8.156224
IFI16,2128.3333333333335,38.34000000000002,IFI16,True,4586.0,4.739089184060721,47.59662822945564,1.2457922443709286,418064.03,682,False,682,3.911723,1.5916247,35.29411764705882,4122.956,8.324568
DUSP23,726.3333333333334,59.37,DUSP23,False,,0.33396584440227706,0.9102032504942045,1.009796245380111,34408.24,179,False,179,0.7910681,0.58281213,83.01707779886148,833.78577,6.727175
FCRL6,1167.4285714285713,47.57999999999999,FCRL6,True,1107.0,1.389943074003795,9.522064004353698,1.659641259039036,194843.64,346,False,346,1.8264042,1.0390053,67.17267552182163,1925.03,7.563216
SLAMF8,1343.5,49.75,SLAMF8,True,4552.0,0.20398481973434535,0.6392623587437002,1.2500604459152191,15242.965,102,False,102,0.46343398,0.3807857,90.32258064516128,488.4594,6.1933017
TAGLN2,1153.6,56.56,TAGLN2,True,2214.0,6.77134724857685,99.395911383577,1.4443156728275932,889698.25,740,False,740,4.4888754,1.7027234,29.791271347248582,4731.2744,8.462161
PIGM,4322.0,41.3,PIGM,True,3574.0,0.11290322580645161,0.3395674417179792,1.294367550175395,19649.146,60,False,60,0.26992097,0.23895468,94.30740037950665,284.4967,5.6542306
IGSF8,1661.0,58.9,IGSF8,False,,0.09297912713472485,0.20217288275479298,0.9609508401057916,7137.198,58,False,58,0.24794427,0.22149761,94.49715370018976,261.33325,5.569616
PEA15,1710.0,51.85,PEA15,False,,0.2893738140417457,0.779431136483635,1.022368058336795,21535.158,155,False,155,0.68426615,0.52132994,85.29411764705883,721.21655,6.582325
DCAF8,1555.5263157894738,43.13,DCAF8,False,,0.7836812144212524,1.782221573492925,0.6864601487486939,88538.63,396,False,396,1.8536001,1.0485814,62.428842504743834,1953.6946,7.577989
PEX19,1239.0,46.350000000000016,PEX19,False,,0.19165085388994307,0.3544981267941422,0.7438823640815245,15050.712,134,False,134,0.57542086,0.45452246,87.2865275142315,606.4936,6.409342
COPA,1811.142857142857,40.67000000000001,COPA,False,,2.172675521821632,8.585539463464851,0.771312040420256,250055.39,598,False,598,3.1242146,1.4168756,43.26375711574953,3292.9224,8.099834
SUMO1P3,304.0,40.13,SUMO1P3,False,,0.8927893738140418,2.0977067419192683,0.67854501531329,77166.555,426,False,426,1.9832815,1.0930239,59.58254269449716,2090.3787,7.645579
NCSTN,1260.2941176470588,46.850000000000016,NCSTN,False,,0.444022770398482,0.8871769643433164,0.7011598035881929,38882.156,264,False,264,1.1875728,0.7827926,74.95256166982922,1251.7018,7.133058
SLAMF6,2061.6666666666665,39.67,SLAMF6,False,,2.750474383301708,12.713556279969882,0.7931127446658909,298963.84,627,False,627,3.3893335,1.4791774,40.512333965844405,3572.3574,8.181261
CD84,2771.0,41.6,CD84,True,4703.0,0.5635673624288425,2.0999439569964515,1.2374163864488,57100.973,233,False,233,1.1269528,0.75469035,77.89373814041745,1187.8082,7.0807066
SLAMF1,1770.2,42.25,SLAMF1,False,,0.8064516129032258,2.47912262966026,0.9192368912735431,79289.9,343,False,343,1.6477952,0.9737273,67.4573055028463,1736.7761,7.4603615
CD48,1459.5,42.18,CD48,False,,4.304554079696395,21.05340754075729,0.6441065995831935,558026.1,749,False,749,4.3444524,1.6760591,28.937381404174577,4579.0527,8.429466
SLAMF7,1704.6,44.040000000000006,SLAMF7,False,,4.527514231499051,37.25612733835377,1.05028677825229,463940.38,636,False,636,3.694973,1.5464923,39.658444022770404,3894.5015,8.267578
LY9,1855.2142857142858,43.99,LY9,False,,0.7495256166982922,2.077753810834151,0.8488248361342833,120270.89,332,False,332,1.6267829,0.9657599,68.50094876660341,1714.6292,7.447535
CD244,1306.1666666666667,43.82,CD244,True,798.0,0.12808349146110057,0.5410339303444927,1.7898970958467906,11490.938,63,False,63,0.28644243,0.25188062,94.02277039848197,301.9103,5.7134366
RP11-312J18.5,1097.0,44.21,RP11-312J18.5,False,,0.1442125237191651,0.22609657777273198,0.6541868475001872,8714.0205,110,False,110,0.443168,0.36684072,89.56356736242884,467.0991,6.14868
TSTD1,590.1428571428571,60.14999999999999,TSTD1,False,,1.5180265654648957,6.26890550356707,0.961620109346355,154025.42,488,False,488,2.4508455,1.2386192,53.70018975332068,2583.1912,7.8571677
USF1,1067.9166666666667,50.71,USF1,False,,0.5189753320683111,1.3154040772636602,0.8590421123749414,46043.793,269,False,269,1.2288848,0.8015014,74.47817836812145,1295.2446,7.167227
ARHGAP30,2855.4285714285716,49.519999999999996,ARHGAP30,False,,2.519924098671727,10.337209490909634,0.7391857160213686,300751.6,640,False,640,3.4089882,1.4836452,39.27893738140418,3593.0735,8.187041
PFDN2,542.5,44.14,PFDN2,True,3202.0,0.8206831119544592,3.6572736069889737,1.3248250371552321,74441.19,288,False,288,1.3777827,0.86616844,72.67552182163189,1452.183,7.281512
NIT1,963.1875,49.13,NIT1,False,,0.3036053130929791,0.7263497624028938,0.90110965026304,29306.385,176,False,176,0.7769875,0.5749195,83.30170777988614,818.9448,6.709237
DEDD,1413.0,46.36000000000001,DEDD,False,,0.3918406072106262,0.8102277580455942,0.7443808804229307,52413.258,239,False,239,1.0703727,0.72772866,77.32447817836811,1128.1729,7.0292406
UFC1,708.8333333333334,46.11000000000001,UFC1,False,,4.5265654648956355,31.5714683447133,0.8903334095522825,1601586.4,709,False,709,4.171421,1.6431475,32.73244781783681,4396.6777,8.388832
USP21,1398.1,53.42999999999999,USP21,False,,0.21537001897533206,0.5623086473813866,1.0342856461792644,26897.76,133,False,133,0.5880109,0.46248224,87.38140417457305,619.7635,6.43095
PPOX,1014.95,53.010000000000005,PPOX,False,,0.4971537001897533,1.53987793076977,1.0607157408856585,94306.52,227,False,227,1.0716493,0.72834504,78.4629981024668,1129.5184,7.0304317
B4GALT3,1115.1666666666667,51.54,B4GALT3,False,,0.8273244781783681,2.3785119231039493,0.8523742950171725,92171.3,373,False,373,1.7723006,1.0196775,64.61100569259962,1868.0049,7.5331616
NDUFS2,1022.5,49.73000000000001,NDUFS2,False,,1.515180265654649,6.7267399009966775,1.034676137292154,166503.84,479,False,479,2.3889387,1.2205168,54.55407969639469,2517.9414,7.831594
TOMM40L,1387.3333333333333,52.92000000000001,TOMM40L,False,,0.2286527514231499,0.5943919153912826,1.02174909932198,39115.26,127,False,127,0.5628635,0.44651973,87.9506641366224,593.2582,6.387314
SDHC,696.4444444444445,42.37,SDHC,False,,2.153700189753321,9.383761224368417,0.8543758709664029,183838.31,574,False,574,2.9716327,1.3791773,45.540796963946875,3132.1008,8.049779
FCGR3A,1609.5,44.300000000000004,FCGR3A,True,1393.0,3.118595825426945,30.80168615557613,1.577202758926795,379277.6,500,False,500,2.83945,1.345329,52.56166982922201,2992.7803,8.0042925
FCGR2C,758.0,44.62,FCGR2C,False,,0.07020872865275142,0.1090261672171856,0.7140688054078935,9646.976,56,False,56,0.24667312,0.2204785,94.68690702087287,259.99347,5.5644956
FCGR3B,1221.4285714285713,44.5,FCGR3B,False,,0.4240986717267552,1.0269970500837022,0.8577840953949825,35311.47,244,False,244,1.0970126,0.7405138,76.85009487666035,1156.2513,7.053803
DUSP12,863.4,39.87,DUSP12,False,,0.7476280834914611,2.3844910448325995,0.9773933165000229,83118.91,306,False,306,1.4708674,0.90456927,70.96774193548387,1550.2942,7.3468447
ATF6,4137.0,37.21,ATF6,True,7248.0,0.8994307400379506,3.3915856205546255,1.0861143038381595,93890.87,367,False,367,1.7341975,1.0058379,65.18026565464896,1827.8441,7.5114393
UHMK1,5702.75,38.32,UHMK1,False,,0.9582542694497154,2.634532941933333,0.773918946374838,90043.6,427,False,427,2.0209842,1.1055827,59.487666034155595,2130.1174,7.6644015
UAP1,1529.7142857142858,39.65,UAP1,False,,0.20208728652751423,0.4557981082332754,0.9007470431702608,16373.393,123,False,123,0.5357472,0.429017,88.33017077798861,564.6775,6.338024
HSD17B7,941.8181818181819,39.34000000000001,HSD17B7,False,,0.4715370018975332,1.4061216619723926,1.0333451816231187,54615.72,226,False,226,1.0457017,0.71574086,78.55787476280835,1102.1697,7.005943
NUF2,1010.1666666666666,36.44,NUF2,True,221.0,0.31973434535104367,2.130341429835422,2.487224182754937,13745.955,87,False,87,0.39328557,0.33166468,91.74573055028463,414.52298,6.029538
MGST3,1006.8571428571429,43.51,MGST3,False,,1.0047438330170777,3.208904350270562,0.8833016182326269,88690.74,412,False,412,1.949937,1.0817838,60.91081593927894,2055.2336,7.628631
ALDH9A1,1202.5,40.34,ALDH9A1,False,,0.9554079696394687,3.3189973167835256,0.9789622251118824,88922.52,375,False,375,1.7715286,1.019399,64.42125237191651,1867.1912,7.532726
TMCO1,1299.7142857142858,40.02,TMCO1,False,,1.4383301707779885,5.860865585090767,0.9722766654954843,127927.555,488,False,488,2.4049106,1.2252187,53.70018975332068,2534.7756,7.838255
UCK2,1304.2222222222222,44.22,UCK2,True,2007.0,0.23908918406072105,0.9019463681070274,1.47346694943493,19688.516,117,False,117,0.508817,0.4113259,88.89943074003796,536.29315,6.286544
RPL4P2,1282.0,45.87,RPL4P2,False,,0.8206831119544592,1.5167227997715054,0.5494235749060614,70343.65,449,False,449,2.0486958,1.1147139,57.400379506641364,2159.3254,7.6780143
POGK,3497.4,47.02,POGK,False,,0.15939278937381404,0.2803627838415946,0.7247066251729545,19634.037,111,False,111,0.48390684,0.39467835,89.46869070208729,510.0378,6.2364435
TADA1,2349.0,40.95,TADA1,False,,0.1840607210626186,0.40293658130470306,0.8853646931104183,21660.852,113,False,113,0.49697477,0.40344626,89.27893738140418,523.8114,6.263039
POU2F1,4075.0555555555557,37.96000000000001,POU2F1,False,,0.5398481973434535,1.4129405277412888,0.8784759435442702,47137.188,267,False,267,1.2299036,0.8019583,74.66793168880456,1296.3184,7.1680546
CD247,1440.857142857143,47.24,CD247,False,,3.7438330170777987,19.875436766012356,0.7611289522550907,414297.44,672,False,672,3.793527,1.5672665,36.24288425047438,3998.3774,8.293894
RCSD1,1470.3333333333333,46.77,RCSD1,False,,2.1688804554079697,8.970502639066822,0.8080488562238171,198705.83,579,False,579,3.015489,1.3901591,45.06641366223909,3178.3254,8.0644245
MPC2,1206.6666666666667,37.86,MPC2,False,,1.4411764705882353,6.204988548125795,1.0264233180148743,144296.36,446,False,446,2.24355,1.1766684,57.685009487666036,2364.7017,7.76883
DCAF6,1783.1666666666667,35.90999999999999,DCAF6,False,,0.38330170777988615,0.9336620228460842,0.8806601521144782,52554.59,205,False,205,0.93828785,0.66180503,80.55028462998102,988.9554,6.89766
TIPRL,1178.5,39.04,TIPRL,True,6476.0,0.9003795066413662,3.5085848510895867,1.1219767934116143,1066558.6,337,False,337,1.6061376,0.9578693,68.02656546489563,1692.869,7.4347706
SFT2D2,3242.5,43.37,SFT2D2,False,,1.032258064516129,2.7207058174800176,0.7215203223363101,107643.96,457,False,457,2.1763926,1.1557461,56.64136622390892,2293.9177,7.7384524
ANKRD36BP1,1598.0,36.14,ANKRD36BP1,False,,1.9041745730550284,7.026896136636806,0.7707899245213427,160445.94,551,False,551,2.8274639,1.3422024,47.72296015180265,2980.147,8.000063
NME7,1134.2857142857142,36.61000000000001,NME7,True,3089.0,0.2675521821631879,0.9311968515004571,1.336714298963419,22258.941,132,False,132,0.59473735,0.46670905,87.4762808349146,626.85315,6.4423065
BLZF1,1613.0,35.78,BLZF1,True,7400.0,0.30740037950664134,0.8816735774357525,1.0780422229259523,50023.14,164,False,164,0.7450663,0.55679256,84.44022770398482,785.29987,6.6673384
SLC19A2,3323.5,38.72,SLC19A2,False,,0.09108159392789374,0.16073710064854915,0.7822519834992303,7272.159,66,False,66,0.28262305,0.24890724,93.7381404174573,297.8847,5.700058
C1orf112,2197.2,39.220000000000006,C1orf112,False,,0.21537001897533206,0.5566106416833807,1.0238049866113568,26655.354,109,False,109,0.47459212,0.38838142,89.6584440227704,500.2201,6.2170453
SELL,973.3333333333334,38.85,SELL,False,,7.037001897533207,66.94924684330127,0.9121987764177913,852368.94,732,False,732,4.5644507,1.7163982,30.55028462998103,4810.931,8.478854
METTL18,1265.6666666666667,40.77,METTL18,False,,0.17362428842504743,0.32025332879222845,0.7518241443332797,16178.577,118,False,118,0.51813436,0.4174822,88.8045540796964,546.1136,6.3046565
SCYL3,3274.4,40.14,SCYL3,False,,0.27703984819734345,0.7246955026841163,0.9994862232165285,49005.414,160,False,160,0.7257429,0.54565763,84.81973434535104,764.933,6.6410947
KIFAP3,2273.5714285714284,34.27,KIFAP3,False,,0.222011385199241,0.4862766722349255,0.8642863253668838,27438.35,144,False,144,0.62895155,0.4879366,86.33776091081594,662.9149,6.498154
GORAB,1600.8333333333333,36.49,GORAB,False,,0.08444022770398482,0.15335690383128703,0.8139183597999328,33470.25,60,False,60,0.2664799,0.23624133,94.30740037950665,280.8698,5.641445
PRRC2C,4349.333333333333,38.300000000000004,PRRC2C,False,,3.376660341555977,15.74118313808383,0.7106582183435007,404287.97,723,False,723,4.0127554,1.6119857,31.404174573055034,4229.4443,8.350062
PFN1P1,423.0,56.03,PFN1P1,False,,1.8614800759013284,7.526852888016716,0.8541814454555042,132659.81,567,False,567,2.8226566,1.3409456,46.20493358633776,2975.08,7.9983625
RPL4P3,1311.0,45.0,RPL4P3,False,,0.1157495256166983,0.14803281849455155,0.5486961093104048,9184.942,101,False,101,0.42034277,0.35089824,90.41745730550285,443.0413,6.0959177
VAMP4,2266.6,36.68,VAMP4,False,,0.24478178368121442,0.45474482413128786,0.7230536276832256,21931.523,169,False,169,0.73110384,0.5487593,83.96584440227703,770.58344,6.6484447
METTL13,1763.75,43.62,METTL13,True,3988.0,0.36432637571157495,1.2574536293701368,1.2595959852308514,25831.213,159,False,159,0.7244884,0.5449304,84.91461100569259,763.6108,6.639367
PIGC,1175.5,38.22,PIGC,False,,0.6546489563567363,2.0040761824443036,0.9769341184316938,58607.64,303,False,303,1.3963937,0.87396497,71.25237191650854,1471.799,7.29492
SUCO,2637.3333333333335,36.42000000000001,SUCO,False,,0.325426944971537,0.713559884021617,0.8160296876222329,32500.014,193,False,193,0.8718992,0.62695354,81.6888045540797,918.98175,6.8243537
FASLG,1867.0,41.71,FASLG,False,,0.15180265654648956,0.290324382670999,0.7927909697443213,16740.979,104,False,104,0.44271964,0.36652997,90.13282732447819,466.6265,6.14767
PRDX6,1139.6666666666667,40.72,PRDX6,False,,2.2561669829222013,11.487972378547948,0.9742337615039327,255033.56,624,False,624,3.25241,1.4474859,40.79696394686907,3428.04,8.140036
KLHL20,1386.6666666666667,38.32,KLHL20,True,5054.0,0.4905123339658444,1.727830126628355,1.2100350947585206,64964.715,241,False,241,1.1397389,0.76068383,77.13472485768501,1201.2848,7.091979
RP11-360D2.2,255.0,47.45,RP11-360D2.2,False,,0.06546489563567362,0.07263335441703558,0.515250960109284,5906.592,63,False,63,0.26607767,0.23592368,94.02277039848197,280.44586,5.6399403
CENPL,1418.2222222222222,40.71,CENPL,True,2542.0,0.1793168880455408,0.6183372347192712,1.3995715127290513,9230.245,86,False,86,0.36386397,0.31032184,91.84060721062619,383.51263,5.951977
DARS2,1982.25,40.56,DARS2,True,6381.0,0.09867172675521822,0.2542622416120203,1.1291594656400639,5652.2964,66,False,66,0.25838897,0.2298323,93.7381404174573,272.34198,5.6107235
GAS5,590.1388888888889,46.16000000000002,GAS5,False,,6.645161290322581,48.89581227215642,0.7331624997580952,702129.1,764,False,764,4.711019,1.7423974,27.514231499051235,4965.414,8.510453
ZBTB37,5291.2,40.41,ZBTB37,True,6703.0,0.35009487666034156,1.0558546918445726,1.1083902577810958,50940.582,173,False,173,0.8064329,0.59135413,83.58633776091082,849.9803,6.746389
RC3H1,4529.333333333333,38.57999999999999,RC3H1,False,,0.3567362428842505,0.7273192523034379,0.7468411578288379,39842.734,228,False,228,1.0143096,0.70027655,78.36812144212524,1069.0824,6.975491
RABGAP1L,1797.4347826086957,37.909999999999975,RABGAP1L,False,,1.4297912713472485,4.370659595517285,0.7313336965521084,145057.02,533,False,533,2.6112442,1.2840524,49.43074003795066,2752.2515,7.920538
CACYBP,1152.3333333333333,40.300000000000004,CACYBP,True,904.0,2.9857685009487667,31.64177258073524,1.7353188199976213,267138.22,575,False,575,3.0681,1.4031761,45.44592030360531,3233.7773,8.081716
MRPS14,1188.0,40.16,MRPS14,True,3061.0,0.8918406072106262,4.1345392490237565,1.3393257132994276,83036.37,325,False,325,1.5451035,0.9341713,69.16508538899431,1628.5392,7.3960524
KIAA0040,2538.8,44.88,KIAA0040,False,,0.21537001897533206,0.41036182876790195,0.7548013910350595,16883.852,144,False,144,0.62197125,0.48364222,86.33776091081594,655.5577,6.4870105
RP11-318C24.1,171.0,52.63,RP11-318C24.1,False,,0.23434535104364326,0.3182494760609871,0.5319649023554899,18910.826,188,False,188,0.7990609,0.5872648,82.16318785578748,842.21014,6.737216
RFWD2,1490.0,36.32,RFWD2,False,,0.2874762808349146,0.6627679837673511,0.8759721527657215,22775.33,170,False,170,0.7469945,0.55789685,83.87096774193549,787.3322,6.6699195
RP4-765C7.2,357.0,53.78,RP4-765C7.2,False,,0.10721062618595825,0.1432907875033114,0.5790262094250225,9152.44,92,False,92,0.38748157,0.32749027,91.27134724857684,408.40558,6.014706
FAM20B,3293.5,43.17,FAM20B,False,,0.3415559772296015,0.886077728582472,0.9574891893875748,32666.947,183,False,183,0.81693584,0.59715146,82.63757115749526,861.05035,6.7593136
TOR3A,1082.4285714285713,52.61000000000001,TOR3A,False,,0.3984819734345351,0.9939578073670428,0.8949285097739965,37136.508,204,False,204,0.9272266,0.656082,80.64516129032258,977.2968,6.885813
ABL2,4484.666666666667,41.31,ABL2,True,5122.0,0.2618595825426945,0.8183539935595606,1.2040797638708878,26190.504,137,False,137,0.6314109,0.4894452,87.00189753320683,665.5071,6.502051
SOAT1,2719.6,39.59,SOAT1,False,,0.6574952561669829,1.9803948599015015,0.9599970115616497,47444.168,308,False,308,1.4126174,0.8807122,70.77798861480076,1488.8988,7.3064632
TOR1AIP2,4111.833333333333,38.85,TOR1AIP2,False,,0.40227703984819735,0.8788552090259875,0.7822988365255892,36366.605,238,False,238,1.052866,0.71923685,77.41935483870968,1109.7207,7.0127645
TOR1AIP1,1984.3333333333333,38.76,TOR1AIP1,False,,0.8927893738140418,2.6143259252051205,0.845655777093608,116510.64,390,False,390,1.8527778,1.0482932,62.99810246679317,1952.8279,7.5775456
CEP350,2766.7272727272725,36.470000000000006,CEP350,False,,0.969639468690702,3.1044904681843373,0.8973431392915961,82624.4,403,False,403,1.9249243,1.0732685,61.76470588235294,2028.8701,7.615727
QSOX1,3449.5,51.87,QSOX1,False,,0.13851992409867173,0.2429022707327579,0.7356401795812617,18065.594,105,False,105,0.4487222,0.37068194,90.03795066413662,472.95322,6.1611085
LHX4,2802.3333333333335,51.15,LHX4,True,3483.0,0.10246679316888045,0.30667956917166284,1.3045929546792225,9347.964,57,False,57,0.25617102,0.22806822,94.59203036053131,270.00424,5.6021347
ACBD6,1102.0,37.34,ACBD6,True,2953.0,0.40417457305502846,1.5287954718694752,1.3531210852268745,54207.906,176,False,176,0.8171573,0.59727335,83.30170777988614,861.2838,6.7595844
XPR1,2877.6,36.95,XPR1,False,,0.1461100569259962,0.2863238853118678,0.8162976237268943,11296.473,102,False,102,0.4363312,0.3620921,90.32258064516128,459.8931,6.1331663
U6,96.0,42.71,U6,False,,0.13567362428842505,0.1686597072428826,0.5229341506455448,19633.957,118,False,118,0.5065462,0.40981975,88.8045540796964,533.8997,6.282079
STX6,2776.5,40.62,STX6,True,5087.0,0.23719165085388993,0.7319108141372538,1.2066519871297001,18406.695,129,False,129,0.57097477,0.4516963,87.76091081593927,601.80743,6.401598
MR1,2165.1428571428573,46.14999999999999,MR1,False,,0.5958254269449715,1.8725751489824856,1.029068480240552,59685.984,277,False,277,1.296907,0.8315634,73.719165085389,1366.94,7.221061
IER5,2340.0,62.14,IER5,True,3467.0,0.5047438330170778,1.931126572492792,1.3055484491092983,58704.96,214,False,214,1.0101022,0.69818556,79.69639468690703,1064.6477,6.9713383
GLUL,2455.9166666666665,47.76999999999999,GLUL,True,5313.0,0.5692599620493358,2.047905054862679,1.1916869904111855,69550.02,235,False,235,1.1301056,0.7561716,77.70398481973434,1191.1313,7.083498
DHX9,1377.625,38.24,DHX9,True,6118.0,2.172675521821632,12.722291600216998,1.1429516729545963,167149.61,558,False,558,2.874654,1.3544564,47.05882352941176,3029.8853,8.01661
SMG7,2367.625,40.27999999999999,SMG7,False,,0.40512333965844405,0.7787391585620573,0.6873059595457727,39472.402,263,False,263,1.1656512,0.7727211,75.04743833017078,1228.5963,7.1144414
NCF2,1513.0,46.589999999999996,NCF2,True,1324.0,0.11669829222011385,0.435561358078752,1.5997082029038334,8729.465,53,False,53,0.24181585,0.2165747,94.97153700189753,254.8739,5.544685
ARPC5,1907.4,38.73,ARPC5,True,1909.0,5.819734345351043,79.65788179070937,1.4886101398671787,606138.4,708,False,708,4.1652894,1.6419611,32.82732447817837,4390.215,8.387362
TSEN15,1106.4285714285713,35.04,TSEN15,False,,0.33301707779886147,0.9345783529844249,1.0402994975438682,28947.035,182,False,182,0.80072564,0.5881897,82.73244781783681,843.96484,6.739295
C1orf21,2933.5,40.26,C1orf21,True,6588.0,0.2969639468690702,0.8756412959449018,1.114642032798682,28917.48,146,False,146,0.69235426,0.5261206,86.14800759013282,729.7414,6.5940595
EDEM3,2611.1666666666665,34.38999999999999,EDEM3,False,,0.3368121442125237,0.6262409200423108,0.6878908472035216,33142.33,219,False,219,0.9708119,0.6784456,79.22201138519924,1023.2357,6.931702
FAM129A,2414.6,40.12,FAM129A,False,,1.905123339658444,7.723183603006491,0.8465333291146148,176413.52,550,False,550,2.8239007,1.341271,47.81783681214421,2976.3914,7.9988027
RNF2,1714.0,39.39,RNF2,False,,0.13567362428842505,0.2256397642229396,0.6996024147359787,15492.404,102,False,102,0.43545178,0.36147964,90.32258064516128,458.96616,6.131153
IVNS1ABP,2108.9,37.35000000000001,IVNS1ABP,False,,1.2134724857685009,3.9952219284920094,0.8451792297937605,126692.24,452,False,452,2.2087557,1.1658832,57.1157495256167,2328.0286,7.7532067
TPR,2255.375,34.16,TPR,False,,2.00853889943074,9.795748480441647,0.9915263148661565,181857.38,569,False,569,2.9004774,1.361099,46.01518026565466,3057.1033,8.02555
C1orf27,1951.8333333333333,35.21,C1orf27,False,,0.3111954459203036,0.6362088259621471,0.7667970749320612,27962.385,197,False,197,0.8658658,0.6237252,81.30929791271348,912.62256,6.8174176
RGS1,1174.1666666666667,33.88999999999999,RGS1,True,2036.0,2.903225806451613,25.65064485494594,1.470157109765678,276281.53,504,False,504,2.78452,1.330919,52.18216318785579,2934.884,7.984764
MIR4426,468.5,42.68,MIR4426,False,,6.524667931688804,40.99606707860979,0.6337486911290047,611292.25,741,False,741,4.5368214,1.7114205,29.696394686907023,4781.8096,8.472783
RGS2,804.75,40.83,RGS2,True,3666.0,0.9032258064516129,4.030511901479646,1.2833725421804103,117491.8,319,False,319,1.5834138,0.9491117,69.73434535104363,1668.9182,7.42053
UCHL5,1399.9333333333334,35.01,UCHL5,True,2900.0,0.7798861480075902,3.5013614305201948,1.3573259458322455,52331.586,283,False,283,1.3283156,0.8451451,73.14990512333965,1400.0447,7.2449737
TROVE2,2011.6153846153845,35.99,TROVE2,False,,2.267552182163188,10.395584315887916,0.874817149635055,200417.92,596,False,596,3.1003978,1.411084,43.45351043643264,3267.8193,8.092184
CDC73,2165.6666666666665,35.71,CDC73,False,,0.4686907020872865,1.229313193892576,0.9100800473631385,48186.965,252,False,252,1.1407995,0.7611794,76.0910815939279,1202.4027,7.0929084
EEF1A1P14,1376.0,46.58,EEF1A1P14,False,,0.13567362428842505,0.15536436061420267,0.4817115556911102,13726.771,125,False,125,0.5285019,0.42428812,88.1404174573055,557.041,6.3244324
